"","Batch","Treatment","wellID","Image_ID","ind_type","Measurement","Normalized"
"942","1","BDNF","3","13","R841X-Mutant",1036.52254313916,3.64951834195549
"943","1","BDNF","3","14","R841X-Mutant",412.467291917956,1.45226648207032
"944","1","BDNF","3","15","R841X-Mutant",353.983618011952,1.24634984085719
"945","1","BDNF","3","9","R841X-Mutant",1262.8761259988,4.4464923758359
"937","1","BDNF","3","1","R841X-Correction",310.280880778425,1.09247577204593
"938","1","BDNF","3","14","R841X-Correction",481.881407307614,1.69666839014456
"939","1","BDNF","3","25","R841X-Correction",287.028944845741,1.01060744488413
"940","1","BDNF","3","6","R841X-Correction",554.752043229103,1.9532404484618
"941","1","BDNF","3","8","R841X-Correction",276.929764708958,0.975048987046558
"951","1","BDNF","4","12","R841X-Mutant",402.583583675931,1.41746668465678
"952","1","BDNF","4","16A","R841X-Mutant",774.632499030317,2.72742308616284
"953","1","BDNF","4","16B","R841X-Mutant",789.80741035979,2.78085281386247
"954","1","BDNF","4","1A","R841X-Mutant",789.755128111191,2.7806687319759
"955","1","BDNF","4","1B","R841X-Mutant",680.910744250629,2.39743579802066
"956","1","BDNF","4","4","R841X-Mutant",970.771449960371,3.41801366108971
"957","1","BDNF","4","6","R841X-Mutant",444.079319713287,1.56357006734119
"958","1","BDNF","4","7A","R841X-Mutant",308.467854239249,1.08609224121684
"959","1","BDNF","4","8","R841X-Mutant",426.481935292887,1.50161099309067
"960","1","BDNF","4","17","R841X-Mutant",618.496293990398,2.17767918728846
"946","1","BDNF","4","11","R841X-Correction",707.588574482988,2.4913664427529
"947","1","BDNF","4","12","R841X-Correction",133.493715658986,0.470021387434361
"948","1","BDNF","4","18","R841X-Correction",818.685898887956,2.88253181184384
"949","1","BDNF","4","3","R841X-Correction",520.234316304732,1.83170611390542
"950","1","BDNF","4","8","R841X-Correction",1207.83365950855,4.2526919685295
"965","1","BDNF","5","12","R841X-Mutant",399.425443519613,1.40634710939695
"966","1","BDNF","5","13","R841X-Mutant",780.480866420917,2.74801475028415
"967","1","BDNF","5","15","R841X-Mutant",316.827946101896,1.11552749932591
"968","1","BDNF","5","9","R841X-Mutant",805.902834417252,2.83752359802252
"961","1","BDNF","5","10","R841X-Correction",351.434924407385,1.23737608131915
"962","1","BDNF","5","13","R841X-Correction",558.036403899058,1.96480443670878
"963","1","BDNF","5","15","R841X-Correction",320.186245036891,1.12735181867348
"964","1","BDNF","5","9","R841X-Correction",420.202624112772,1.47950200812131
"974","1","BDNF","6","10a","R841X-Mutant",487.551271935977,1.71663155939213
"975","1","BDNF","6","10b","R841X-Mutant",360.426118838225,1.26903340436401
"976","1","BDNF","6","12","R841X-Mutant",891.606189742689,3.13927870146682
"977","1","BDNF","6","13","R841X-Mutant",887.207500466427,3.1237912455494
"969","1","BDNF","6","13","R841X-Correction",264.891337519362,0.932662585392747
"970","1","BDNF","6","15","R841X-Correction",403.854759028033,1.42194239798694
"971","1","BDNF","6","2","R841X-Correction",419.645459809619,1.47754027428609
"972","1","BDNF","6","3","R841X-Correction",485.685963148203,1.71006394667647
"973","1","BDNF","6","6","R841X-Correction",527.486422461434,1.85724023722177
"1091","1","EFT508","1","10","R841X-Mutant",790.854143601417,2.78453828331004
"1092","1","EFT508","1","2","R841X-Mutant",504.055983766513,1.77474341518623
"1093","1","EFT508","1","7","R841X-Mutant",207.983562241335,0.732294565370671
"1094","1","EFT508","1","8","R841X-Mutant",567.169131959615,1.99696008907709
"1085","1","EFT508","1","11","R841X-Correction",1023.93329454677,3.60519253934417
"1086","1","EFT508","1","18","R841X-Correction",456.117746902883,1.605956468995
"1087","1","EFT508","1","4","R841X-Correction",861.086834537222,3.03182233465237
"1088","1","EFT508","1","5","R841X-Correction",659.650337619358,2.32257949656168
"1089","1","EFT508","1","7","R841X-Correction",410.72820364382,1.44614328234182
"1090","1","EFT508","1","7B","R841X-Correction",416.881294310296,1.46780785432402
"1099","1","EFT508","2","18","R841X-Mutant",617.954442803324,2.17577136978953
"1100","1","EFT508","2","31","R841X-Mutant",845.533261666834,2.97705936799126
"1101","1","EFT508","2","32","R841X-Mutant",645.709632509467,2.27349531664191
"1095","1","EFT508","2","12","R841X-Correction",260.56658650814,0.91743546057591
"1096","1","EFT508","2","13","R841X-Correction",420.864352913122,1.48183190572967
"1097","1","EFT508","2","5A","R841X-Correction",1004.73835548195,3.53760859468859
"1098","1","EFT508","2","6","R841X-Correction",525.168513867705,1.84907905444405
"1108","1","EFT508","3","20","R841X-Mutant",351.003980617872,1.2358587604711
"1109","1","EFT508","3","21","R841X-Mutant",561.410015950133,1.97668267239264
"1110","1","EFT508","3","23","R841X-Mutant",481.354869236619,1.69481448898191
"1111","1","EFT508","3","24","R841X-Mutant",961.229434126741,3.38441693708736
"1102","1","EFT508","3","10","R841X-Correction",288.626499490159,1.01623231528918
"1103","1","EFT508","3","13","R841X-Correction",715.927010329193,2.52072545164796
"1104","1","EFT508","3","14","R841X-Correction",412.430322785437,1.45213631652003
"1105","1","EFT508","3","15","R841X-Correction",539.035280712557,1.89790290326323
"1106","1","EFT508","3","16","R841X-Correction",162.110792944158,0.570779975982851
"1107","1","EFT508","3","3","R841X-Correction",961.103213613103,3.3839725241002
"1118","1","EFT508","4","14","R841X-Mutant",209.544147753233,0.737789270225437
"1119","1","EFT508","4","17","R841X-Mutant",429.670701681362,1.51283840102307
"1120","1","EFT508","4","18","R841X-Mutant",606.420897668281,2.13516262008435
"1121","1","EFT508","4","2","R841X-Mutant",485.285645590846,1.70865445850098
"1122","1","EFT508","4","7","R841X-Mutant",397.44922733428,1.39938900003042
"1112","1","EFT508","4","1","R841X-Correction",322.3346210841,1.13491609003603
"1113","1","EFT508","4","14","R841X-Correction",913.380448644231,3.215944238333
"1114","1","EFT508","4","16","R841X-Correction",601.39744872419,2.11747543210886
"1115","1","EFT508","4","17","R841X-Correction",289.897674842261,1.02070802861934
"1116","1","EFT508","4","3","R841X-Correction",152.153146437093,0.535719847468729
"1117","1","EFT508","4","7","R841X-Correction",179.187982193925,0.630907481948442
"1127","1","EFT508","5","11","R841X-Mutant",365.554132279514,1.28708875611266
"1128","1","EFT508","5","2","R841X-Mutant",596.410968912617,2.09991840968365
"1129","1","EFT508","5","8","R841X-Mutant",502.815434646569,1.77037553452864
"1123","1","EFT508","5","15","R841X-Correction",428.978346648854,1.51040067074214
"1124","1","EFT508","5","18","R841X-Correction",320.617188826406,1.12886913952153
"1125","1","EFT508","5","19","R841X-Correction",942.108433326962,3.31709332353237
"1126","1","EFT508","5","2","R841X-Correction",726.358912658654,2.55745539943815
"1135","1","EFT508","6","11","R841X-Mutant",320.447656279885,1.12827222810636
"1136","1","EFT508","6","12","R841X-Mutant",684.604392693659,2.4104408579017
"1137","1","EFT508","6","15","R841X-Mutant",299.676818587089,1.05513966225973
"1138","1","EFT508","6","17","R841X-Mutant",246.856666409085,0.869163857416452
"1139","1","EFT508","6","5","R841X-Mutant",203.406370202836,0.716178614579514
"1130","1","EFT508","6","20","R841X-Correction",656.907828136474,2.31292332581361
"1131","1","EFT508","6","28","R841X-Correction",569.576291934463,2.00543551929168
"1132","1","EFT508","6","3","R841X-Correction",477.556656296392,1.68144126532772
"1133","1","EFT508","6","30","R841X-Correction",722.806797845343,2.54494866888055
"1134","1","EFT508","6","6","R841X-Correction",562.078087650845,1.97903490287873
"112","2","DMSO","9","1","R841X-Mutant",356.727709417426,1.25601158143637
"113","2","DMSO","9","2","R841X-Mutant",297.321280702703,1.04684598956429
"114","2","DMSO","9","4","R841X-Mutant",503.935829416975,1.77432036070911
"115","2","DMSO","9","8","R841X-Mutant",160.065394050135,0.563578279473919
"146","2","DMSO","9","3","R841X-Mutant",258.623511176307,0.910594037675594
"147","2","DMSO","9","5","R841X-Mutant",294.263223265022,1.03607879807054
"148","2","DMSO","9","9","R841X-Mutant",282.873454313627,0.995976273553452
"116","2","DMSO-(WT)","9","10","R841X-Correction",355.665659570482,1.25227218336717
"117","2","DMSO-(WT)","9","11","R841X-Correction",176.536964793916,0.621573447980522
"118","2","DMSO-(WT)","9","2","R841X-Correction",364.827703582474,1.28453105500763
"119","2","DMSO-(WT)","9","3","R841X-Correction",125.599949076092,0.442228025753931
"120","2","DMSO-(WT)","9","4","R841X-Correction",177.876662612357,0.626290423789142
"121","2","DMSO-(WT)","9","5","R841X-Correction",242.824494425908,0.854966881472293
"122","2","DMSO-(WT)","9","8","R841X-Correction",193.786583852201,0.682308066404062
"123","2","DMSO-(WT)","9","9","R841X-Correction",299.450515833158,1.0543428671907
"142","2","DMSO-(WT)","9","12","R841X-Correction",470.811017919333,1.65769037717943
"143","2","DMSO-(WT)","9","13","R841X-Correction",548.628265137105,1.93167908386173
"144","2","DMSO-(WT)","9","14","R841X-Correction",226.242018633247,0.796581224584342
"145","2","DMSO-(WT)","9","7","R841X-Correction",412.859024021021,1.45364574150344
"124","2","DMSO","10","3","R841X-Mutant",130.938948537006,0.461026243495807
"125","2","DMSO","10","4","R841X-Mutant",322.165357411215,1.13432012530481
"126","2","DMSO","10","6","R841X-Mutant",862.317203382102,3.03615437132295
"127","2","DMSO","10","7","R841X-Mutant",683.474086742281,2.40646113519438
"128","2","DMSO","10","9a","R841X-Mutant",680.438332270624,2.39577247077573
"154","2","DMSO","10","10","R841X-Mutant",329.398053299185,1.15978590651685
"155","2","DMSO","10","5","R841X-Mutant",881.959337344448,3.1053128557623
"156","2","DMSO","10","8","R841X-Mutant",267.700785538083,0.942554441718457
"157","2","DMSO","10","9","R841X-Mutant",752.329451109523,2.64889572271357
"129","2","DMSO-(WT)","10","13","R841X-Correction",417.169771490554,1.46882356089747
"130","2","DMSO-(WT)","10","15","R841X-Correction",450.907205159681,1.58761054126848
"131","2","DMSO-(WT)","10","16","R841X-Correction",433.333715008173,1.52573559695143
"132","2","DMSO-(WT)","10","17","R841X-Correction",667.627003915933,2.35066474193303
"133","2","DMSO-(WT)","10","2","R841X-Correction",160.05997838345,0.563559211316618
"134","2","DMSO-(WT)","10","4","R841X-Correction",445.628411252005,1.56902430277614
"135","2","DMSO-(WT)","10","5","R841X-Correction",1425.94412873606,5.02064261590044
"149","2","DMSO-(WT)","10","1","R841X-Correction",201.182468098886,0.708348421620568
"150","2","DMSO-(WT)","10","10","R841X-Correction",859.377715666405,3.02580465495123
"151","2","DMSO-(WT)","10","3","R841X-Correction",153.098869872245,0.539049668943282
"152","2","DMSO-(WT)","10","6","R841X-Correction",92.7036763438475,0.326402710122393
"153","2","DMSO-(WT)","10","9","R841X-Correction",464.52246445609,1.6355488508225
"136","2","DMSO","11","4","R841X-Mutant",394.388919815941,1.38861388617097
"165","2","DMSO","11","2","R841X-Mutant",143.640692936509,0.505748135429222
"166","2","DMSO","11","3","R841X-Mutant",115.809322411397,0.407755961611619
"167","2","DMSO","11","5","R841X-Mutant",215.494834758334,0.758741194055845
"168","2","DMSO","11","7","R841X-Mutant",334.519992460346,1.17781987117953
"137","2","DMSO-(WT)","11","11","R841X-Correction",272.073984940915,0.957952149698189
"138","2","DMSO-(WT)","11","5","R841X-Correction",320.865522928976,1.12974350532116
"139","2","DMSO-(WT)","11","7","R841X-Correction",342.864767624795,1.20720120033994
"140","2","DMSO-(WT)","11","8","R841X-Correction",114.419580757904,0.402862785203088
"158","2","DMSO-(WT)","11","1","R841X-Correction",392.595038869295,1.38229776554108
"159","2","DMSO-(WT)","11","10","R841X-Correction",544.96365135679,1.9187762528563
"160","2","DMSO-(WT)","11","2","R841X-Correction",276.991289240687,0.97526561032071
"161","2","DMSO-(WT)","11","3","R841X-Correction",464.602473554077,1.63583055687179
"162","2","DMSO-(WT)","11","4","R841X-Correction",121.932443674553,0.429315013566467
"163","2","DMSO-(WT)","11","6","R841X-Correction",232.91305947454,0.820069460389135
"164","2","DMSO-(WT)","11","9","R841X-Correction",851.941027152219,2.99962063096103
"141","2","DMSO","12","15","R841X-Mutant",405.665538775287,1.42831801802974
"176","2","DMSO","12","10","R841X-Mutant",333.395764460871,1.17386154848623
"177","2","DMSO","12","13","R841X-Mutant",237.844085353241,0.837431233664683
"178","2","DMSO","12","17","R841X-Mutant",103.283839862014,0.363654674467999
"179","2","DMSO","12","4","R841X-Mutant",196.586134630249,0.692165075285685
"180","2","DMSO","12","5","R841X-Mutant",294.210941016423,1.03589471618396
"169","2","DMSO-(WT)","12","10","R841X-Correction",227.897267186144,0.802409230925624
"170","2","DMSO-(WT)","12","13","R841X-Correction",290.131631303278,1.02153177181852
"171","2","DMSO-(WT)","12","14","R841X-Correction",298.549419418634,1.05117017411766
"172","2","DMSO-(WT)","12","15","R841X-Correction",302.367042413729,1.06461173912316
"173","2","DMSO-(WT)","12","6","R841X-Correction",131.108210355507,0.461622201697875
"174","2","DMSO-(WT)","12","7","R841X-Correction",213.731848036585,0.752533849680911
"175","2","DMSO-(WT)","12","9","R841X-Correction",410.535040543855,1.44546316951554
"315","2","IGF1","8","10","R841X-Mutant",1196.25100357509,4.21191030337661
"316","2","IGF1","8","3","R841X-Mutant",384.599881156576,1.35414741327665
"317","2","IGF1","8","6","R841X-Mutant",325.418822975378,1.14577533419528
"318","2","IGF1","8","8","R841X-Mutant",284.364858735757,1.00122739696593
"319","2","IGF1","8","4","R841X-Mutant",682.211232177211,2.40201471873296
"305","2","IGF1","8","7","R841X-Correction",397.827888875196,1.4007222389919
"306","2","IGF1","8","1","R841X-Correction",222.778498372215,0.784386428818408
"307","2","IGF1","8","11","R841X-Correction",208.440647155148,0.733903927162011
"308","2","IGF1","8","12","R841X-Correction",557.014498124053,1.96120638291409
"309","2","IGF1","8","13","R841X-Correction",443.566781100693,1.56176545722441
"310","2","IGF1","8","15","R841X-Correction",332.363034406025,1.17022538321188
"311","2","IGF1","8","2","R841X-Correction",160.870243824214,0.566412095325262
"312","2","IGF1","8","3","R841X-Correction",347.020922015045,1.22183470906545
"313","2","IGF1","8","4","R841X-Correction",437.970854737371,1.54206261907742
"314","2","IGF1","8","8","R841X-Correction",151.202007476946,0.532370958335752
"326","2","IGF1","9","11","R841X-Mutant",925.831335057078,3.25978287805971
"327","2","IGF1","9","12","R841X-Mutant",370.25437338147,1.30363795345211
"328","2","IGF1","9","2","R841X-Mutant",438.937306813596,1.54546542454668
"329","2","IGF1","9","5","R841X-Mutant",208.109782754973,0.732738978357828
"330","2","IGF1","9","7","R841X-Mutant",520.308254569772,1.831966445006
"331","2","IGF1","9","10","R841X-Mutant",865.720793932173,3.04813815905937
"332","2","IGF1","9","13","R841X-Mutant",805.958288116031,2.83771884634795
"333","2","IGF1","9","3","R841X-Mutant",405.359890841151,1.42724185451627
"320","2","IGF1","9","13","R841X-Correction",794.626215417344,2.79781946602094
"321","2","IGF1","9","15","R841X-Correction",293.174378954178,1.03224505869819
"322","2","IGF1","9","8","R841X-Correction",593.731569686555,2.09048444542918
"323","2","IGF1","9","9","R841X-Correction",336.438515840149,1.18457484849325
"324","2","IGF1","9","1","R841X-Correction",286.768847260425,1.00969166074167
"325","2","IGF1","9","5","R841X-Correction",166.747923789295,0.587106966828725
"338","2","IGF1","10","10","R841X-Mutant",174.353864020291,0.613886913453687
"339","2","IGF1","10","5","R841X-Mutant",444.410184113462,1.56473501614537
"340","2","IGF1","10","7","R841X-Mutant",294.876498095794,1.03823809287641
"341","2","IGF1","10","9","R841X-Mutant",194.176734203122,0.683681756606203
"342","2","IGF1","10","3","R841X-Mutant",686.970098428128,2.41877033083672
"334","2","IGF1","10","2","R841X-Correction",516.091239505926,1.81711865040117
"335","2","IGF1","10","3","R841X-Correction",639.938374834087,2.25317515006004
"336","2","IGF1","10","4a","R841X-Correction",277.342223932213,0.97650122511947
"337","2","IGF1","10","6","R841X-Correction",292.464853013087,1.02974687093253
"347","2","IGF1","11","3","R841X-Mutant",572.371083665945,2.01527577192632
"348","2","IGF1","11","5","R841X-Mutant",610.990433148739,2.15125161270736
"349","2","IGF1","11","6","R841X-Mutant",669.261806610169,2.35642075993533
"350","2","IGF1","11","7","R841X-Mutant",185.995145102713,0.654874993370879
"351","2","IGF1","11","8","R841X-Mutant",562.048775076365,1.97893169549658
"343","2","IGF1","11","3","R841X-Correction",562.219621280563,1.97953323220218
"344","2","IGF1","11","4","R841X-Correction",604.510963189948,2.12843788365026
"345","2","IGF1","11","5","R841X-Correction",414.32494414769,1.45880713661784
"346","2","IGF1","11","7","R841X-Correction",1217.31125142768,4.28606186074784
"355","2","IGF1","12","11","R841X-Mutant",447.200490737083,1.57455947705072
"356","2","IGF1","12","12","R841X-Mutant",692.422633369229,2.43796829851182
"357","2","IGF1","12","3","R841X-Mutant",539.317034314314,1.8988949366197
"352","2","IGF1","12","10","R841X-Correction",903.76449454556,3.18208718323006
"353","2","IGF1","12","6","R841X-Correction",410.449621492242,1.4451624154242
"354","2","IGF1","12","8","R841X-Correction",346.571493659271,1.22025230544225
"504","2","RAPA","6","14","R841X-Mutant",511.323403039295,1.80033145483887
"522","2","RAPA","6","10","R841X-Mutant",230.462861976109,0.811442498273234
"523","2","RAPA","6","12","R841X-Mutant",509.257935472842,1.79305909803546
"524","2","RAPA","6","13","R841X-Mutant",258.790529101484,0.911182095297113
"525","2","RAPA","6","15","R841X-Mutant",298.026981694071,1.04933070996809
"526","2","RAPA","6","16","R841X-Mutant",408.573484696249,1.43855667810154
"527","2","RAPA","6","18a","R841X-Mutant",695.297706266114,2.44809121512477
"528","2","RAPA","6","18b","R841X-Mutant",639.430321329352,2.25138633167254
"529","2","RAPA","6","19","R841X-Mutant",346.448444595814,1.21981905889395
"530","2","RAPA","6","2","R841X-Mutant",652.709297638893,2.29814061398394
"531","2","RAPA","6","4","R841X-Mutant",451.435990367187,1.58947235443069
"532","2","RAPA","6","6","R841X-Mutant",261.822448744163,0.921857257569784
"533","2","RAPA","6","7","R841X-Mutant",225.654884926774,0.794513970721766
"534","2","RAPA","6","8","R841X-Mutant",822.964710550941,2.89759718765183
"535","2","RAPA","6","9b","R841X-Mutant",133.404464277867,0.469707139997492
"497","2","RAPA","6","14","R841X-Correction",264.192639586492,0.930202522234089
"498","2","RAPA","6","15","R841X-Correction",505.207281505339,1.77879704840695
"499","2","RAPA","6","18","R841X-Correction",591.15673495769,2.08141864494785
"500","2","RAPA","6","24","R841X-Correction",655.852124679132,2.30920627290749
"501","2","RAPA","6","26","R841X-Correction",576.932962588364,2.03133780638119
"502","2","RAPA","6","6","R841X-Correction",374.776111721189,1.31955865591783
"503","2","RAPA","6","7","R841X-Correction",690.043472311187,2.42959145038897
"505","2","RAPA","6","1","R841X-Correction",679.818071660765,2.39358857956424
"506","2","RAPA","6","10b","R841X-Correction",324.794063307548,1.1435756021372
"507","2","RAPA","6","11","R841X-Correction",199.155557456654,0.701211820863262
"508","2","RAPA","6","17","R841X-Correction",474.881742178188,1.67202309280252
"509","2","RAPA","6","19","R841X-Correction",324.326150385514,1.14192811573886
"510","2","RAPA","6","2","R841X-Correction",261.30225357353,0.92002568928486
"511","2","RAPA","6","20","R841X-Correction",293.397507406974,1.03303067729036
"512","2","RAPA","6","21","R841X-Correction",448.404070724509,1.57879719215803
"513","2","RAPA","6","22","R841X-Correction",249.820990687086,0.879601021466261
"514","2","RAPA","6","24a","R841X-Correction",303.333497897599,1.06801455659048
"515","2","RAPA","6","24b","R841X-Correction",297.469817390919,1.04736897613288
"516","2","RAPA","6","25","R841X-Correction",299.58756720597,1.05482541482286
"517","2","RAPA","6","3a","R841X-Correction",219.249353233021,0.771960572765239
"518","2","RAPA","6","3b","R841X-Correction",279.583022810721,0.984390910357748
"519","2","RAPA","6","4","R841X-Correction",335.398125498884,1.1809117119234
"520","2","RAPA","6","5","R841X-Correction",167.275775517967,0.588965493281789
"521","2","RAPA","6","9","R841X-Correction",626.551662577168,2.20604153753662
"536","2","RAPA","7","6","R841X-Mutant",634.680969428979,2.23466421888537
"540","2","RAPA","7","1","R841X-Mutant",289.882361726182,1.02065411228306
"541","2","RAPA","7","2","R841X-Mutant",468.497866500876,1.64954594406
"542","2","RAPA","7","4","R841X-Mutant",410.780485892419,1.44632736422839
"543","2","RAPA","7","5b","R841X-Mutant",161.895321049401,0.570021315558824
"537","2","RAPA","7","1","R841X-Correction",110.962133675613,0.39068937264522
"538","2","RAPA","7","2","R841X-Correction",182.346122350243,0.642027057208274
"539","2","RAPA","7","3","R841X-Correction",499.731232755291,1.75951629036939
"550","2","RAPA","8","11","R841X-Mutant",706.303399672484,2.48684143837688
"551","2","RAPA","8","13","R841X-Mutant",749.102795086604,2.63753490821246
"552","2","RAPA","8","15","R841X-Mutant",507.571129447305,1.78711998019353
"553","2","RAPA","8","16","R841X-Mutant",554.308957773691,1.95168037771632
"554","2","RAPA","8","23","R841X-Mutant",464.396243942451,1.63510443783534
"555","2","RAPA","8","24","R841X-Mutant",920.91113695251,3.24245922856696
"556","2","RAPA","8","26","R841X-Mutant",636.895627183188,2.24246186318036
"557","2","RAPA","8","27","R841X-Mutant",306.424042689238,1.07889613362744
"558","2","RAPA","8","28","R841X-Mutant",268.250950112035,0.94449153003074
"559","2","RAPA","8","3","R841X-Mutant",416.030234739489,1.46481133723492
"560","2","RAPA","8","7","R841X-Mutant",315.141140076359,1.10958838148398
"544","2","RAPA","8","17","R841X-Correction",562.539657672518,1.98066005639936
"545","2","RAPA","8","24","R841X-Correction",386.866821159384,1.36212913945822
"546","2","RAPA","8","25","R841X-Correction",290.670311040171,1.02342842287859
"547","2","RAPA","8","26","R841X-Correction",394.312743194403,1.38834567398459
"548","2","RAPA","8","29","R841X-Correction",570.521087994248,2.00876207554694
"549","2","RAPA","8","3","R841X-Correction",304.841801160898,1.07332517955867
"667","2","DHPG","5","10","R841X-Mutant",184.623890361272,0.650046907996849
"668","2","DHPG","5","11","R841X-Mutant",289.730000088244,1.02011765835261
"669","2","DHPG","5","13","R841X-Mutant",270.558030697544,0.952614588201462
"670","2","DHPG","5","3","R841X-Mutant",154.360147633263,0.543490533595581
"671","2","DHPG","5","4","R841X-Mutant",326.730138910181,1.15039237951459
"672","2","DHPG","5","5","R841X-Mutant",533.996518652386,1.88016179895145
"673","2","DHPG","5","8","R841X-Mutant",241.126862974084,0.848989648114158
"664","2","DHPG","5","1","R841X-Correction",683.559517244533,2.40676192960257
"665","2","DHPG","5","10","R841X-Correction",266.812100005916,0.939425446433848
"666","2","DHPG","5","9","R841X-Correction",193.60425678389,0.681666106434702
"681","2","DHPG","6","11","R841X-Mutant",165.061117763758,0.581167848986797
"682","2","DHPG","6","13","R841X-Mutant",150.366261022217,0.52942835758293
"683","2","DHPG","6","15","R841X-Mutant",334.633145859014,1.17821827583231
"684","2","DHPG","6","7","R841X-Mutant",186.139850182611,0.655384489133183
"685","2","DHPG","6","9","R841X-Mutant",235.215385326664,0.828175777499264
"687","2","DHPG","6","12","R841X-Mutant",850.382692956544,2.99413385282229
"688","2","DHPG","6","8","R841X-Mutant",256.85128204867,0.904354151480866
"674","2","DHPG","6","1","R841X-Correction",281.080498065801,0.98966340871894
"675","2","DHPG","6","3","R841X-Correction",220.434448654186,0.776133205097393
"676","2","DHPG","6","4","R841X-Correction",244.726774928136,0.861664668829046
"677","2","DHPG","6","5","R841X-Correction",400.045718079584,1.40853104972574
"678","2","DHPG","6","6","R841X-Correction",238.59216882792,0.840065179621985
"679","2","DHPG","6","7","R841X-Correction",244.508131583198,0.860894841966158
"680","2","DHPG","6","8","R841X-Correction",294.590259386178,1.03723026779066
"686","2","DHPG","6","9","R841X-Correction",1287.02691864303,4.5315255102441
"694","2","DHPG","7","10","R841X-Mutant",201.875097265418,0.710787117106896
"695","2","DHPG","7","13","R841X-Mutant",145.075057934769,0.510798427296831
"696","2","DHPG","7","14","R841X-Mutant",300.289436589022,1.05729664442038
"697","2","DHPG","7","3","R841X-Mutant",399.302394456156,1.40591386284865
"698","2","DHPG","7","5","R841X-Mutant",311.470461307448,1.09666419610737
"699","2","DHPG","7","8","R841X-Mutant",344.159848576565,1.21176108349837
"700","2","DHPG","7","8b","R841X-Mutant",393.335463109956,1.38490474390832
"706","2","DHPG","7","12","R841X-Mutant",247.141591461024,0.870167057211784
"707","2","DHPG","7","9","R841X-Mutant",727.594432535914,2.56180557250843
"689","2","DHPG","7","12","R841X-Correction",370.425219585667,1.3042394901577
"690","2","DHPG","7","15","R841X-Correction",344.613762040196,1.21335927885085
"691","2","DHPG","7","17","R841X-Correction",271.590764480771,0.956250766603168
"692","2","DHPG","7","4","R841X-Correction",331.612054224555,1.16758123816664
"693","2","DHPG","7","6","R841X-Correction",220.873049001739,0.777677484113588
"701","2","DHPG","7","10","R841X-Correction",465.444290841753,1.63879453257331
"702","2","DHPG","7","11","R841X-Correction",339.593484546286,1.19568325731422
"703","2","DHPG","7","16","R841X-Correction",312.257096963759,1.09943388141247
"704","2","DHPG","7","2","R841X-Correction",374.357309597571,1.31808408496719
"705","2","DHPG","7","7","R841X-Correction",876.161666477351,3.08489969030812
"713","2","DHPG","8","1","R841X-Mutant",114.250322624588,0.402266839976279
"714","2","DHPG","8","11","R841X-Mutant",235.972708408495,0.830842255422222
"715","2","DHPG","8","2","R841X-Mutant",190.752425628539,0.671625022255199
"716","2","DHPG","8","7","R841X-Mutant",425.062883410706,1.49661461755935
"708","2","DHPG","8","16","R841X-Correction",352.059027246376,1.23957350073201
"709","2","DHPG","8","17","R841X-Correction",154.280138535274,0.543208827546285
"710","2","DHPG","8","19","R841X-Correction",354.114323633444,1.24681004557362
"711","2","DHPG","8","5","R841X-Correction",141.940816348822,0.499762997115649
"712","2","DHPG","8","8","R841X-Correction",126.528777108151,0.445498359777979
"828","2","TG003","5","10","R841X-Mutant",507.184811348349,1.78575978306391
"829","2","TG003","5","13","R841X-Mutant",393.655499501912,1.38603156810551
"830","2","TG003","5","2","R841X-Mutant",282.020809017728,0.992974173244915
"831","2","TG003","5","4","R841X-Mutant",316.400173762563,1.11402134491671
"834","2","TG003","5","11","R841X-Mutant",449.162707464018,1.58146829537141
"835","2","TG003","5","5","R841X-Mutant",225.762620874153,0.794893300933781
"822","2","TG003","5","11","R841X-Correction",560.626551744002,1.9739241535264
"823","2","TG003","5","13","R841X-Correction",216.072728510444,0.760775914730264
"824","2","TG003","5","14","R841X-Correction",329.449678718945,1.15996767575822
"825","2","TG003","5","15","R841X-Correction",511.346372713414,1.8004123293433
"826","2","TG003","5","4","R841X-Correction",220.037302547011,0.77473488336077
"827","2","TG003","5","9","R841X-Correction",153.11194195528,0.539095694769851
"832","2","TG003","5","19","R841X-Correction",943.48417317626,3.32193720063567
"833","2","TG003","5","5","R841X-Correction",506.378377468098,1.78292038969323
"842","2","TG003","6","1","R841X-Mutant",349.335659158594,1.22998472540431
"843","2","TG003","6","10","R841X-Mutant",157.55208547192,0.554729107966844
"844","2","TG003","6","16","R841X-Mutant",244.645180105057,0.861377379560321
"845","2","TG003","6","18","R841X-Mutant",554.836809502363,1.95353890416938
"846","2","TG003","6","3","R841X-Mutant",310.317849910945,1.09260593759622
"852","2","TG003","6","11","R841X-Mutant",571.501539528876,2.01221417206207
"853","2","TG003","6","15","R841X-Mutant",1042.87579258431,3.67188765802542
"854","2","TG003","6","2","R841X-Mutant",599.048913898301,2.10920641665856
"855","2","TG003","6","21","R841X-Mutant",480.759422143269,1.69271796430599
"856","2","TG003","6","22","R841X-Mutant",1168.90378798434,4.11562280286785
"857","2","TG003","6","23","R841X-Mutant",1110.92630979056,3.91148843889375
"858","2","TG003","6","24","R841X-Mutant",369.343375004023,1.30043039630828
"836","2","TG003","6","10","R841X-Correction",677.923450298511,2.38691775946643
"837","2","TG003","6","4","R841X-Correction",145.613737671662,0.512695078356901
"838","2","TG003","6","5","R841X-Correction",804.32059288891,2.83195264395373
"839","2","TG003","6","7","R841X-Correction",323.85058090544,1.14025367117237
