"","Batch","Treatment","wellID","Image_ID","ind_type","Measurement","Normalized"
"1129","1","EFT508","5","8","R841X-Mutant",502.815434646569,1.36458091144563
"1135","1","EFT508","6","11","R841X-Mutant",320.447656279885,0.869656587181707
"1136","1","EFT508","6","12","R841X-Mutant",684.604392693659,1.85793438663681
"1137","1","EFT508","6","15","R841X-Mutant",299.676818587089,0.813287019588286
"1138","1","EFT508","6","17","R841X-Mutant",246.856666409085,0.66993944822262
"1139","1","EFT508","6","5","R841X-Mutant",203.406370202836,0.55202054455694
"112","2","DMSO","9","1","R841X-Mutant",356.727709417426,0.968116309311199
"113","2","DMSO","9","2","R841X-Mutant",297.321280702703,0.806894371686617
"114","2","DMSO","9","4","R841X-Mutant",503.935829416975,1.36762152876092
"115","2","DMSO","9","8","R841X-Mutant",160.065394050135,0.434398322432895
"146","2","DMSO","9","3","R841X-Mutant",258.623511176307,0.701873256636002
"147","2","DMSO","9","5","R841X-Mutant",294.263223265022,0.798595169796571
"148","2","DMSO","9","9","R841X-Mutant",282.873454313627,0.767684700017982
"124","2","DMSO","10","3","R841X-Mutant",130.938948537006,0.35535263523474
"125","2","DMSO","10","4","R841X-Mutant",322.165357411215,0.874318222473451
"126","2","DMSO","10","6","R841X-Mutant",862.317203382102,2.34022568573995
"127","2","DMSO","10","7","R841X-Mutant",683.474086742281,1.85486687156256
"128","2","DMSO","10","9a","R841X-Mutant",680.438332270624,1.84662819725303
"154","2","DMSO","10","10","R841X-Mutant",329.398053299185,0.893946893486606
"155","2","DMSO","10","5","R841X-Mutant",881.959337344448,2.39353208649496
"156","2","DMSO","10","8","R841X-Mutant",267.700785538083,0.72650789286339
"157","2","DMSO","10","9","R841X-Mutant",752.329451109523,2.04173208967628
"136","2","DMSO","11","4","R841X-Mutant",394.388919815941,1.07032432694669
"165","2","DMSO","11","2","R841X-Mutant",143.640692936509,0.389823649359052
"166","2","DMSO","11","3","R841X-Mutant",115.809322411397,0.314292640680621
"167","2","DMSO","11","5","R841X-Mutant",215.494834758334,0.584827190583457
"168","2","DMSO","11","7","R841X-Mutant",334.519992460346,0.907847223363748
"141","2","DMSO","12","15","R841X-Mutant",405.665538775287,1.10092772118892
"176","2","DMSO","12","10","R841X-Mutant",333.395764460871,0.90479620312354
"177","2","DMSO","12","13","R841X-Mutant",237.844085353241,0.645480381884879
"178","2","DMSO","12","17","R841X-Mutant",103.283839862014,0.280299980122087
"179","2","DMSO","12","4","R841X-Mutant",196.586134630249,0.533511241475471
"180","2","DMSO","12","5","R841X-Mutant",294.210941016423,0.79845328203114
"315","2","IGF1","8","10","R841X-Mutant",1196.25100357509,3.24648205344702
"316","2","IGF1","8","3","R841X-Mutant",384.599881156576,1.04375804760134
"317","2","IGF1","8","6","R841X-Mutant",325.418822975378,0.883147738631845
"318","2","IGF1","8","8","R841X-Mutant",284.364858735757,0.771732193124703
"319","2","IGF1","8","4","R841X-Mutant",682.211232177211,1.8514396354145
"326","2","IGF1","9","11","R841X-Mutant",925.831335057078,2.51259543757868
"327","2","IGF1","9","12","R841X-Mutant",370.25437338147,1.00482605640528
"328","2","IGF1","9","2","R841X-Mutant",438.937306813596,1.19122331759804
"329","2","IGF1","9","5","R841X-Mutant",208.109782754973,0.564785043307483
"330","2","IGF1","9","7","R841X-Mutant",520.308254569772,1.41205433113359
"331","2","IGF1","9","10","R841X-Mutant",865.720793932173,2.34946262314277
"332","2","IGF1","9","13","R841X-Mutant",805.958288116031,2.18727433488112
"333","2","IGF1","9","3","R841X-Mutant",405.359890841151,1.10009822927637
"338","2","IGF1","10","10","R841X-Mutant",174.353864020291,0.473175519852749
"339","2","IGF1","10","5","R841X-Mutant",444.410184113462,1.20607605158249
"340","2","IGF1","10","7","R841X-Mutant",294.876498095794,0.800259524289048
"341","2","IGF1","10","9","R841X-Mutant",194.176734203122,0.526972417079203
"342","2","IGF1","10","3","R841X-Mutant",686.970098428128,1.86435462886669
"347","2","IGF1","11","3","R841X-Mutant",572.371083665945,1.55334661829345
"348","2","IGF1","11","5","R841X-Mutant",610.990433148739,1.65815491073123
"349","2","IGF1","11","6","R841X-Mutant",669.261806610169,1.81629644424458
"350","2","IGF1","11","7","R841X-Mutant",185.995145102713,0.504768563453354
"351","2","IGF1","11","8","R841X-Mutant",562.048775076365,1.52533310818055
"355","2","IGF1","12","11","R841X-Mutant",447.200490737083,1.21364860980826
"356","2","IGF1","12","12","R841X-Mutant",692.422633369229,1.87915215612408
"357","2","IGF1","12","3","R841X-Mutant",539.317034314314,1.46364188434287
"504","2","RAPA","6","14","R841X-Mutant",511.323403039295,1.38767051940895
"522","2","RAPA","6","10","R841X-Mutant",230.462861976109,0.625448625042269
"523","2","RAPA","6","12","R841X-Mutant",509.257935472842,1.38206508763383
"524","2","RAPA","6","13","R841X-Mutant",258.790529101484,0.702326523295817
"525","2","RAPA","6","15","R841X-Mutant",298.026981694071,0.808809559717164
"526","2","RAPA","6","16","R841X-Mutant",408.573484696249,1.10881953838831
"527","2","RAPA","6","18a","R841X-Mutant",695.297706266114,1.88695475987045
"528","2","RAPA","6","18b","R841X-Mutant",639.430321329352,1.7353373634978
"529","2","RAPA","6","19","R841X-Mutant",346.448444595814,0.940219614832985
"530","2","RAPA","6","2","R841X-Mutant",652.709297638893,1.77137491594143
"531","2","RAPA","6","4","R841X-Mutant",451.435990367187,1.22514324888937
"532","2","RAPA","6","6","R841X-Mutant",261.822448744163,0.710554790338465
"533","2","RAPA","6","7","R841X-Mutant",225.654884926774,0.612400350760866
"534","2","RAPA","6","8","R841X-Mutant",822.964710550941,2.23342772999909
"535","2","RAPA","6","9b","R841X-Mutant",133.404464277867,0.362043749876464
"536","2","RAPA","7","6","R841X-Mutant",634.680969428979,1.72244819085428
"540","2","RAPA","7","1","R841X-Mutant",289.882361726182,0.786706035892418
"541","2","RAPA","7","2","R841X-Mutant",468.497866500876,1.27144713870899
"542","2","RAPA","7","4","R841X-Mutant",410.780485892419,1.11480907549539
"543","2","RAPA","7","5b","R841X-Mutant",161.895321049401,0.43936452529875
"550","2","RAPA","8","11","R841X-Mutant",706.303399672484,1.91682289458694
"551","2","RAPA","8","13","R841X-Mutant",749.102795086604,2.03297533140418
"552","2","RAPA","8","15","R841X-Mutant",507.571129447305,1.3774872979616
"553","2","RAPA","8","16","R841X-Mutant",554.308957773691,1.50432817034142
"554","2","RAPA","8","23","R841X-Mutant",464.396243942451,1.26031582597768
"555","2","RAPA","8","24","R841X-Mutant",920.91113695251,2.49924260878427
"556","2","RAPA","8","26","R841X-Mutant",636.895627183188,1.72845850694353
"557","2","RAPA","8","27","R841X-Mutant",306.424042689238,0.83159817827718
"558","2","RAPA","8","28","R841X-Mutant",268.250950112035,0.72800097367205
"559","2","RAPA","8","3","R841X-Mutant",416.030234739489,1.12905626556352
"560","2","RAPA","8","7","R841X-Mutant",315.141140076359,0.855255337302219
"667","2","DHPG","5","10","R841X-Mutant",184.623890361272,0.501047142200216
"668","2","DHPG","5","11","R841X-Mutant",289.730000088244,0.786292544642069
"669","2","DHPG","5","13","R841X-Mutant",270.558030697544,0.734262114264055
"670","2","DHPG","5","3","R841X-Mutant",154.360147633263,0.418914966475398
"671","2","DHPG","5","4","R841X-Mutant",326.730138910181,0.886706493137391
"672","2","DHPG","5","5","R841X-Mutant",533.996518652386,1.44920264160876
"673","2","DHPG","5","8","R841X-Mutant",241.126862974084,0.654389447456964
"681","2","DHPG","6","11","R841X-Mutant",165.061117763758,0.447956118691196
"682","2","DHPG","6","13","R841X-Mutant",150.366261022217,0.40807603621117
"683","2","DHPG","6","15","R841X-Mutant",334.633145859014,0.908154308145258
"684","2","DHPG","6","7","R841X-Mutant",186.139850182611,0.505161275721538
"685","2","DHPG","6","9","R841X-Mutant",235.215385326664,0.638346404622018
"687","2","DHPG","6","12","R841X-Mutant",850.382692956544,2.30783685279648
"688","2","DHPG","6","8","R841X-Mutant",256.85128204867,0.697063638888326
"694","2","DHPG","7","10","R841X-Mutant",201.875097265418,0.54786485307129
"695","2","DHPG","7","13","R841X-Mutant",145.075057934769,0.393716344296007
"696","2","DHPG","7","14","R841X-Mutant",300.289436589022,0.814949591525907
"697","2","DHPG","7","3","R841X-Mutant",399.302394456156,1.08365890906353
"698","2","DHPG","7","5","R841X-Mutant",311.470461307448,0.845293554439238
"699","2","DHPG","7","8","R841X-Mutant",344.159848576565,0.934008639141531
"700","2","DHPG","7","8b","R841X-Mutant",393.335463109956,1.06746537152693
"706","2","DHPG","7","12","R841X-Mutant",247.141591461024,0.670712700713053
"707","2","DHPG","7","9","R841X-Mutant",727.594432535914,1.97460420961522
"713","2","DHPG","8","1","R841X-Mutant",114.250322624588,0.310061701844143
"714","2","DHPG","8","11","R841X-Mutant",235.972708408495,0.640401688827822
"715","2","DHPG","8","2","R841X-Mutant",190.752425628539,0.517679253437438
"716","2","DHPG","8","7","R841X-Mutant",425.062883410706,1.15356979300764
"828","2","TG003","5","10","R841X-Mutant",507.184811348349,1.37643887687654
"829","2","TG003","5","13","R841X-Mutant",393.655499501912,1.06833391199195
"830","2","TG003","5","2","R841X-Mutant",282.020809017728,0.765370722731595
"831","2","TG003","5","4","R841X-Mutant",316.400173762563,0.858672204042335
"834","2","TG003","5","11","R841X-Mutant",449.162707464018,1.21897383116224
"835","2","TG003","5","5","R841X-Mutant",225.762620874153,0.61269273322795
"842","2","TG003","6","1","R841X-Mutant",349.335659158594,0.948055169607446
"843","2","TG003","6","10","R841X-Mutant",157.55208547192,0.427577503750559
"844","2","TG003","6","16","R841X-Mutant",244.645180105057,0.663937739069596
"845","2","TG003","6","18","R841X-Mutant",554.836809502363,1.50576069675845
"846","2","TG003","6","3","R841X-Mutant",310.317849910945,0.842165505056489
"852","2","TG003","6","11","R841X-Mutant",571.501539528876,1.55098677957462
"853","2","TG003","6","15","R841X-Mutant",1042.87579258431,2.83024008713968
"854","2","TG003","6","2","R841X-Mutant",599.048913898301,1.62574705667587
"855","2","TG003","6","21","R841X-Mutant",480.759422143269,1.30472353322938
"856","2","TG003","6","22","R841X-Mutant",1168.90378798434,3.17226498331559
"857","2","TG003","6","23","R841X-Mutant",1110.92630979056,3.01492104638455
"858","2","TG003","6","24","R841X-Mutant",369.343375004023,1.00235371583941
"861","2","TG003","7","10","R841X-Mutant",209.276393609877,0.567951085544842
"862","2","TG003","7","12","R841X-Mutant",341.952847380394,0.928019102034442
"863","2","TG003","7","8","R841X-Mutant",113.32915306776,0.307561757914745
"864","2","TG003","7","9","R841X-Mutant",497.505746992862,1.35017105462992
"870","2","TG003","8","8","R841X-Mutant",408.298073994851,1.10807210670654
"871","2","TG003","8","9","R841X-Mutant",427.886987716667,1.16123407409828
"872","2","TG003","8","5","R841X-Mutant",216.001961695585,0.58620347239696
"984","2","BDNF","7","1","R841X-Mutant",472.964151141815,1.2835681006886
"985","2","BDNF","7","11","R841X-Mutant",637.649778814837,1.73050518421311
"986","2","BDNF","7","14","R841X-Mutant",546.171994363838,1.48224542549883
"987","2","BDNF","7","16","R841X-Mutant",1044.98271439114,2.83595802076185
"988","2","BDNF","7","17","R841X-Mutant",200.062070726242,0.542944516031432
"989","2","BDNF","7","2","R841X-Mutant",936.438568698596,2.54138220018201
"990","2","BDNF","7","9","R841X-Mutant",438.357172836323,1.18964890341558
"1003","2","BDNF","8","10A","R841X-Mutant",245.343878037927,0.665833921637522
"1004","2","BDNF","8","10B","R841X-Mutant",514.63390483355,1.39665482506958
"1005","2","BDNF","8","11","R841X-Mutant",383.719509011287,1.04136882296412
"1006","2","BDNF","8","15","R841X-Mutant",287.010460279481,0.778912039082284
"1007","2","BDNF","8","16","R841X-Mutant",145.606081113623,0.395157477649259
"1008","2","BDNF","8","19","R841X-Mutant",438.657411004342,1.19046371387034
"1009","2","BDNF","8","2","R841X-Mutant",248.465049061724,0.674304406246699
"1010","2","BDNF","8","3","R841X-Mutant",159.168124682598,0.431963240756801
"1011","2","BDNF","8","4","R841X-Mutant",134.560247124551,0.365180406195437
"1012","2","BDNF","8","5","R841X-Mutant",326.703997785882,0.886635549254678
"1013","2","BDNF","8","6","R841X-Mutant",401.91102686736,1.09073842522001
"1014","2","BDNF","8","8","R841X-Mutant",379.89964005462,1.03100215578702
"1018","2","BDNF","9","1","R841X-Mutant",293.137409821658,0.795539846851396
"1019","2","BDNF","9","13","R841X-Mutant",522.901573864897,1.41909228932574
"1020","2","BDNF","9","7","R841X-Mutant",646.828446223629,1.75541498903513
"1025","2","BDNF","11","11","R841X-Mutant",450.258551504063,1.22194782073362
"1026","2","BDNF","11","16","R841X-Mutant",475.148182663867,1.28949530084919
"1027","2","BDNF","11","2","R841X-Mutant",339.659766253286,0.921795954297048
"1146","2","EFT508","7","10","R841X-Mutant",598.985803641482,1.62557578299206
"1147","2","EFT508","7","4A","R841X-Mutant",169.096458615183,0.458907550802467
"1148","2","EFT508","7","4B","R841X-Mutant",504.331394467907,1.36869504496695
"1149","2","EFT508","7","6","R841X-Mutant",671.688764808954,1.82288291833176
"1150","2","EFT508","7","7","R841X-Mutant",527.961991941509,1.43282565834241
"1151","2","EFT508","7","8","R841X-Mutant",277.59466495949,0.75335869748932
"1152","2","EFT508","7","9A","R841X-Mutant",400.670477747416,1.08737172338044
"1166","2","EFT508","8","3","R841X-Mutant",600.843455871217,1.63061722881518
"1167","2","EFT508","8","6","R841X-Mutant",750.199952784325,2.03595288608527
"1168","2","EFT508","8","7","R841X-Mutant",755.051241866543,2.04911870404023
"1169","2","EFT508","8","8","R841X-Mutant",478.17824451404,1.29771852606532
"1170","2","EFT508","8","9","R841X-Mutant",494.529281048963,1.34209328228893
"1177","2","EFT508","9","1","R841X-Mutant",232.966929890116,0.632244365667891
"1178","2","EFT508","9","12","R841X-Mutant",238.195022720744,0.646432783899235
"1179","2","EFT508","9","4","R841X-Mutant",314.710196286845,0.854085807433888
"1180","2","EFT508","9","5","R841X-Mutant",960.832288019564,2.60758383491893
"1181","2","EFT508","9","6","R841X-Mutant",503.606555410739,1.36672791851631
"1182","2","EFT508","9","7","R841X-Mutant",223.447883730604,0.60641081365378
"1183","2","EFT508","9","8","R841X-Mutant",159.443535383993,0.432710672438558
"1184","2","EFT508","9","9","R841X-Mutant",557.957980526159,1.51423118136762
"1188","2","EFT508","13","11","R841X-Mutant",437.101310600301,1.18624064361169
"1189","2","EFT508","13","12","R841X-Mutant",329.312630197086,0.893715065411157
"1190","2","EFT508","13","14","R841X-Mutant",615.955256943871,1.67162884830892
"1191","2","EFT508","13","16","R841X-Mutant",357.112445593789,0.96916043724768
"1192","2","EFT508","13","17","R841X-Mutant",345.657323831643,0.938072607762299
"181","3","DMSO","13","4","R841X-Mutant",149.730671816178,0.406351123174855
"182","3","DMSO","13","5","R841X-Mutant",169.595923188628,0.460263037877651
"183","3","DMSO","13","7","R841X-Mutant",169.146498309852,0.459043352544925
"184","3","DMSO","13","9","R841X-Mutant",161.055744345026,0.437086014605677
"231","3","DMSO","13","10","R841X-Mutant",341.724297917573,0.927398846145707
"232","3","DMSO","13","2","R841X-Mutant",104.852082974606,0.284556004238476
"233","3","DMSO","13","8","R841X-Mutant",275.97545429863,0.748964353546853
"188","3","DMSO","14","13","R841X-Mutant",501.119376064124,1.35997801144133
"240","3","DMSO","14","11","R841X-Mutant",214.441374106033,0.581968224453869
"241","3","DMSO","14","12","R841X-Mutant",421.570046451311,1.14409065153114
"242","3","DMSO","14","3","R841X-Mutant",357.87425023727,0.971227883875436
"243","3","DMSO","14","4","R841X-Mutant",205.466421678611,0.557611277710178
"244","3","DMSO","14","5","R841X-Mutant",143.787639130464,0.390222443742563
"245","3","DMSO","14","8","R841X-Mutant",209.130102804889,0.567554069808546
"246","3","DMSO","14","9","R841X-Mutant",477.683528566175,1.29637592619164
"189","3","DMSO","15","12","R841X-Mutant",405.782517545729,1.1012451875716
"190","3","DMSO","15","8","R841X-Mutant",278.698819642108,0.756355241150003
"257","3","DMSO","15","1","R841X-Mutant",348.644614183015,0.946179756249683
"258","3","DMSO","15","10","R841X-Mutant",440.927245916764,1.19662377416324
"259","3","DMSO","15","2","R841X-Mutant",505.833626898259,1.37277192399206
"260","3","DMSO","15","3","R841X-Mutant",604.210725021931,1.63975559428718
"261","3","DMSO","15","9","R841X-Mutant",395.263878186447,1.07269885924707
"193","3","DMSO","16","1","R841X-Mutant",226.457487703791,0.614578518640219
"194","3","DMSO","16","2","R841X-Mutant",289.239771702774,0.78496212347564
"195","3","DMSO","16","3","R841X-Mutant",238.863748619264,0.648247625953063
"196","3","DMSO","16","4","R841X-Mutant",430.073256914856,1.16716734704411
"197","3","DMSO","16","5","R841X-Mutant",174.28692374959,0.472993851969642
"198","3","DMSO","16","7","R841X-Mutant",119.560007827117,0.324471552007651
"203","3","DMSO","17","10","R841X-Mutant",391.697103023557,1.0630190583354
"204","3","DMSO","17","13","R841X-Mutant",469.131858833856,1.27316771802294
"205","3","DMSO","17","14","R841X-Mutant",278.219421849916,0.755054212917498
"206","3","DMSO","17","4","R841X-Mutant",193.050918539957,0.523917088109755
"207","3","DMSO","17","8","R841X-Mutant",402.290336989495,1.09176782749471
"213","3","DMSO","18","13","R841X-Mutant",960.708299559906,2.60724734507866
"214","3","DMSO","18","14","R841X-Mutant",635.623509903498,1.72500613289657
"215","3","DMSO","18","15","R841X-Mutant",220.17434655493,0.597526825543963
"216","3","DMSO","18","3","R841X-Mutant",1237.67213177876,3.3588940380095
"217","3","DMSO","18","4","R841X-Mutant",312.944960472518,0.849295168701559
"366","3","IGF1","13","11","R841X-Mutant",416.851981735816,1.13128638856285
"367","3","IGF1","13","14","R841X-Mutant",403.523894627857,1.09511555529002
"368","3","IGF1","13","15","R841X-Mutant",496.428387519074,1.34724722995908
"369","3","IGF1","13","16","R841X-Mutant",139.557554944344,0.378742501528291
"370","3","IGF1","13","18","R841X-Mutant",498.007457597235,1.35153263716423
"371","3","IGF1","13","20","R841X-Mutant",397.002970428687,1.07741854745369
"372","3","IGF1","13","22","R841X-Mutant",191.854340501534,0.52066971852287
"373","3","IGF1","13","4","R841X-Mutant",202.744641402486,0.550224691790117
"374","3","IGF1","13","8b","R841X-Mutant",256.271148071399,0.695489224705871
"375","3","IGF1","13","9","R841X-Mutant",157.704447109857,0.427990995000906
"376","3","IGF1","13","3","R841X-Mutant",443.18363445192,1.20274734259754
"377","3","IGF1","13","8a","R841X-Mutant",128.139402314719,0.347755001844017
"389","3","IGF1","14","10","R841X-Mutant",805.479547185776,2.18597508929329
"390","3","IGF1","14","11","R841X-Mutant",190.419975503273,0.516777023585913
"391","3","IGF1","14","13","R841X-Mutant",381.189299972981,1.03450213845579
"392","3","IGF1","14","14","R841X-Mutant",119.734684761513,0.324945604301838
"393","3","IGF1","14","2","R841X-Mutant",279.924715219117,0.759682175027814
"394","3","IGF1","14","9","R841X-Mutant",132.624171521918,0.35992612872417
"401","3","IGF1","15","12","R841X-Mutant",320.569391685665,0.869986962503401
"402","3","IGF1","15","14","R841X-Mutant",466.944937547017,1.26723267538657
"403","3","IGF1","15","16","R841X-Mutant",602.964377136449,1.63637315529196
"404","3","IGF1","15","2","R841X-Mutant",308.535449603927,0.837328283945285
"405","3","IGF1","15","3","R841X-Mutant",412.299617163939,1.11893181595294
"406","3","IGF1","15","6","R841X-Mutant",495.391168627991,1.34443234202559
"407","3","IGF1","15","8","R841X-Mutant",586.159427137895,1.59076653225354
"576","3","RAPA","9","1","R841X-Mutant",354.185090448308,0.961215945735892
"577","3","RAPA","9","10","R841X-Mutant",416.765901804879,1.13105277793255
"578","3","RAPA","9","11","R841X-Mutant",245.522380800164,0.666318356770584
"579","3","RAPA","9","12","R841X-Mutant",547.146102998107,1.48488903974853
"580","3","RAPA","9","13","R841X-Mutant",500.493040944981,1.3582782128893
"581","3","RAPA","9","16","R841X-Mutant",446.531105378695,1.21183197805927
"582","3","RAPA","9","17","R841X-Mutant",228.408222417877,0.619872579185532
"583","3","RAPA","9","2","R841X-Mutant",592.175469282513,1.60709335061934
"584","3","RAPA","9","5","R841X-Mutant",231.350890679437,0.627858628661647
"585","3","RAPA","9","7","R841X-Mutant",383.622601072129,1.04110582641543
"586","3","RAPA","9","8","R841X-Mutant",493.872037356471,1.34030960156804
"587","3","RAPA","9","9","R841X-Mutant",177.645881248287,0.48210966061283
"592","3","RAPA","10","1","R841X-Mutant",124.111718021334,0.33682434871491
"593","3","RAPA","10","10","R841X-Mutant",347.730447956136,0.943698818519591
"594","3","RAPA","10","11","R841X-Mutant",433.906201311465,1.17756949940031
"595","3","RAPA","10","2","R841X-Mutant",103.129893541639,0.279882188233262
"596","3","RAPA","10","3","R841X-Mutant",754.925021352905,2.0487761566726
"597","3","RAPA","10","4","R841X-Mutant",281.485300731016,0.763917417332404
"598","3","RAPA","10","5","R841X-Mutant",448.500978663667,1.21717797839542
"599","3","RAPA","10","6","R841X-Mutant",340.0505694601,0.922856547428054
"600","3","RAPA","10","7","R841X-Mutant",923.576536720169,2.50647618475211
"601","3","RAPA","10","8","R841X-Mutant",386.246546599413,1.04822690053624
"602","3","RAPA","10","9","R841X-Mutant",305.614437358808,0.829401006305946
"608","3","RAPA","11","12","R841X-Mutant",446.672639008412,1.21221608339123
"609","3","RAPA","11","13","R841X-Mutant",400.707446879936,1.08747205318154
"610","3","RAPA","11","9","R841X-Mutant",321.683720291971,0.873011116975334
"615","3","RAPA","12","10","R841X-Mutant",632.501423014787,1.71653316273963
"616","3","RAPA","12","12","R841X-Mutant",700.082713641331,1.89994069720536
"617","3","RAPA","12","13","R841X-Mutant",623.879919909145,1.69313543515357
"618","3","RAPA","12","9","R841X-Mutant",429.424603554447,1.16540697945638
"723","3","DHPG","9","1","R841X-Mutant",203.461823901616,0.552171039258594
"724","3","DHPG","9","10","R841X-Mutant",476.356247759149,1.29277384493359
"725","3","DHPG","9","12","R841X-Mutant",136.20559890971,0.369645694020619
"726","3","DHPG","9","13","R841X-Mutant",234.568969642393,0.636592109819522
"727","3","DHPG","9","14","R841X-Mutant",161.802898218101,0.439113700795993
"728","3","DHPG","9","3","R841X-Mutant",115.606921078789,0.313743347687812
"729","3","DHPG","9","8","R841X-Mutant",311.878435422844,0.846400747361079
"730","3","DHPG","9","9","R841X-Mutant",457.909117425619,1.24271054100622
"732","3","DHPG","9","11","R841X-Mutant",154.906483928196,0.420397657792978
"733","3","DHPG","9","4","R841X-Mutant",521.18862671506,1.4144435557708
"734","3","DHPG","9","6","R841X-Mutant",364.038172458175,0.987956031069636
"741","3","DHPG","11","10","R841X-Mutant",535.780232617082,1.45404342782968
"742","3","DHPG","11","12","R841X-Mutant",423.160605490411,1.14840723840125
"743","3","DHPG","11","15","R841X-Mutant",125.94322912677,0.34179485065532
"744","3","DHPG","11","16","R841X-Mutant",324.184616755796,0.879798250664729
"745","3","DHPG","11","4","R841X-Mutant",398.726745586744,1.08209666692701
"746","3","DHPG","11","7","R841X-Mutant",340.797064533711,0.924882445715472
"748","3","DHPG","11","2","R841X-Mutant",988.873716435326,2.68368491557234
"749","3","DHPG","11","5","R841X-Mutant",370.057386052973,1.00429145637166
"754","3","DHPG","12","1","R841X-Mutant",252.986787401443,0.686575862927955
"755","3","DHPG","12","10","R841X-Mutant",290.239367250657,0.787674906158546
"756","3","DHPG","12","11","R841X-Mutant",150.1061634369,0.407370162493737
"757","3","DHPG","12","4","R841X-Mutant",592.706492461368,1.6085344839726
"758","3","DHPG","12","5","R841X-Mutant",199.481936748971,0.541370101848977
"759","3","DHPG","12","8","R841X-Mutant",146.241668789673,0.396882386533366
"879","3","TG003","9","1","R841X-Mutant",421.255156119935,1.14323607685863
"880","3","TG003","9","11","R841X-Mutant",583.045912672139,1.58231682662653
"881","3","TG003","9","12","R841X-Mutant",349.131015272058,0.947499790591669
"882","3","TG003","9","15","R841X-Mutant",352.401376483612,0.956375159514972
"883","3","TG003","9","16","R841X-Mutant",362.406820131416,0.983528736099062
"884","3","TG003","9","18","R841X-Mutant",218.424434786513,0.592777774438214
"885","3","TG003","9","19","R841X-Mutant",168.988722667804,0.458615168335383
"886","3","TG003","9","2","R841X-Mutant",308.783405523346,0.838001206634615
"887","3","TG003","9","7","R841X-Mutant",856.301827162004,2.32390067461359
"899","3","TG003","10","13","R841X-Mutant",308.081536140295,0.836096417130465
"900","3","TG003","10","15","R841X-Mutant",570.44714972921,1.54812529185029
"901","3","TG003","10","18","R841X-Mutant",598.774816854585,1.62500319010383
"902","3","TG003","10","4","R841X-Mutant",374.289714232894,1.01577748851655
"903","3","TG003","10","5","R841X-Mutant",232.60675291546,0.631266888465539
"904","3","TG003","10","9","R841X-Mutant",403.35621987384,1.09466050607535
"917","3","TG003","11","11a","R841X-Mutant",525.410126886762,1.4259002019973
"918","3","TG003","11","11b","R841X-Mutant",704.081085360235,1.91079179951553
"919","3","TG003","11","12","R841X-Mutant",424.772159593231,1.15278080336155
"920","3","TG003","11","13","R841X-Mutant",636.059880728459,1.72619039108958
"921","3","TG003","11","3","R841X-Mutant",470.931167600024,1.27805082666863
"922","3","TG003","11","4","R841X-Mutant",407.425358407605,1.1057036610515
"923","3","TG003","11","5","R841X-Mutant",524.737570078191,1.42407496331209
"924","3","TG003","11","6","R841X-Mutant",219.501794260298,0.595701599109041
"925","3","TG003","11","9","R841X-Mutant",409.026084502204,1.11004784009341
"1028","3","BDNF","12","1","R841X-Mutant",610.247097014233,1.65613758542648
"1029","3","BDNF","12","10","R841X-Mutant",336.498447748012,0.913216514228091
"1030","3","BDNF","12","12","R841X-Mutant",675.742576372799,1.83388447774592
"1031","3","BDNF","12","13","R841X-Mutant",809.799796486903,2.19769972883851
"1032","3","BDNF","12","2","R841X-Mutant",329.334279461627,0.893773818924084
"1033","3","BDNF","12","3","R841X-Mutant",753.331936371793,2.04445271469818
"1034","3","BDNF","12","4","R841X-Mutant",687.516420627834,1.86583728193151
"1068","3","BDNF","12","11","R841X-Mutant",284.587987188554,0.772337737041033
"1044","3","BDNF","13","12","R841X-Mutant",248.155835590384,0.67346523789291
"1045","3","BDNF","13","7","R841X-Mutant",231.555529818702,0.628413994793898
"1070","3","BDNF","13","11","R841X-Mutant",465.696731869033,1.26384519456484
"1071","3","BDNF","13","8","R841X-Mutant",363.473351596982,0.986423174851505
"1072","3","BDNF","13","9","R841X-Mutant",590.625711778834,1.60288749423314
"1055","3","BDNF","14","1","R841X-Mutant",360.225952674317,0.977610122832064
"1056","3","BDNF","14","11","R841X-Mutant",256.181891438127,0.695246992885624
"1057","3","BDNF","14","12","R841X-Mutant",215.084616008186,0.583713905991542
"1058","3","BDNF","14","3","R841X-Mutant",508.522257981902,1.3800685469711
"1059","3","BDNF","14","6","R841X-Mutant",301.862157578144,0.819217768063276
"1060","3","BDNF","14","9","R841X-Mutant",485.122445998874,1.31656425779609
"1074","3","BDNF","14","7","R841X-Mutant",258.979859871942,0.702840344347269
"1080","3","BDNF","15","10","R841X-Mutant",557.389988214788,1.51268971821328
"1081","3","BDNF","15","14","R841X-Mutant",387.1792009933,1.05075801293888
"1082","3","BDNF","15","4","R841X-Mutant",622.683996479761,1.68988984209727
"1083","3","BDNF","15","5","R841X-Mutant",484.98092231497,1.31618017945587
"1084","3","BDNF","15","6","R841X-Mutant",395.925610954901,1.07449472278286
"1193","3","EFT508","14","1","R841X-Mutant",232.617576154634,0.631296261441305
"1194","3","EFT508","14","10","R841X-Mutant",438.424759212569,1.18983232475181
"1195","3","EFT508","14","11","R841X-Mutant",197.73201641278,0.536621027491315
"1196","3","EFT508","14","12","R841X-Mutant",542.147470405714,1.47132334914139
"1197","3","EFT508","14","5","R841X-Mutant",101.650900768807,0.275868378857281
"1198","3","EFT508","14","7","R841X-Mutant",281.611515471152,0.764259949031444
"1199","3","EFT508","14","7b","R841X-Mutant",246.636704350008,0.669342497519884
