"NAME"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABCA7"	1043.04813172604	-0.368733883963567	0.257503320374902	-1.43168045775632	0.152235291670739	0.297924446988899
"ABCA8"	972.045478562029	-0.0480381315136235	0.32192414441937	-0.149234358701927	0.881368709222737	0.927343070221615
"ABCA9"	53.9328675789955	-0.833377756046095	0.507553716837374	-1.85978214500988	0.0629163545022953	0.166828933970761
"ABCB1"	36.7150189008933	-1.18444688679828	0.280154557325106	-4.23142856068841	2.32211749712007e-05	0.00113876620414305
"ABCB10"	1033.00470982715	-0.116149267861166	0.0945995842705845	-1.22779472382532	0.219524036810263	0.377464085875686
"ABCB11"	71.2109319480932	-0.467510677032964	0.38929649886215	-1.23637825966	0.216317993360804	0.373949617168648
"ABCB4"	32.6711852624898	0.214647303100229	0.500674681590287	0.493771649582915	0.621467457295607	0.744575574470087
"ABCB5"	2.51353509891876	-0.200223667313665	0.509534143796488	-0.401886383128346	0.687767644499471	NA
"ABCB6"	1362.10878634863	-0.322792153388863	0.126041358884768	-2.56114661868825	0.0104327316965204	0.0528916788122565
"ABCB7"	798.899829192095	0.454483214776467	0.166710854051571	2.72603553965269	0.00641000960372548	0.0393647662286949
"ABCB8"	1761.23556510792	-0.426823341368841	0.131250892881137	-3.25191477368062	0.00114630388125514	0.0147602933913162
"ABCB9"	476.673910678735	0.549360909689186	0.158623353225741	3.4625455653845	0.000535091303125585	0.00949023074905153
"ABCC1"	1871.96810641031	-0.159038815785723	0.0779753049363089	-2.03959352721968	0.0413908272809811	0.127118076881167
"ABCC10"	1330.61672480459	-0.189532381987867	0.145649013183201	-1.30128802983448	0.193159882963716	0.347446476590499
"ABCC11"	23.4831153605539	-0.746543236339565	0.338571372439243	-2.2016488101453	0.0276901252551225	0.0991759845749954
"ABCC12"	0.801043342961235	-0.0997057911338526	0.301578180423057	-0.246959557753256	0.804939523009446	NA
"ABCC2"	61.5090863783522	0.519386832879246	0.377359042614238	1.3757631742182	0.168894966094463	0.31845923655813
"ABCC3"	95.8362336527009	0.651555084354369	0.477802227706547	1.48689706557944	0.137041999411058	0.278765885778621
"ABCC4"	400.473306602687	0.216832841950914	0.241997665557581	0.896168150926296	0.370162963025515	0.532676813410696
"ABCC5"	6268.91545921606	-0.564805650747739	0.244029883875942	-2.31429599176235	0.0206514915162145	0.081504690414604
"ABCC6"	79.4918978290222	-0.709278065041967	0.295922704988412	-2.4063312306741	0.0161136473926995	0.0700258016865088
"ABCC8"	111.874760270082	-0.733349458118538	0.481464014031222	-1.54895838774113	0.121391723577083	0.256415326488909
"ABCC9"	410.764120511153	0.236576053062879	0.381455303189294	0.625941010399181	0.53135363400159	0.673677462001056
"ABCD1"	410.182482082277	0.210020793091961	0.147536360706236	1.42331559438549	0.154644688328077	0.30070749831063
"ABCD2"	96.6595213713707	-0.317423883438767	0.347982503485515	-0.914691701005219	0.360353502346536	0.523027746532665
"ABCD3"	2675.55387768457	0.0581672557094445	0.152339757890419	0.381850228304134	0.702572459819515	0.806738390387985
"ABCD4"	2240.46119847345	0.00919421335906765	0.107271702692071	0.0857072966482785	0.931699101588893	0.958694199823466
"ABCE1"	2856.30503562688	0.442840982831982	0.192629901556739	2.2989393545466	0.0215083832734547	0.0836360850196357
"ABCF1"	3240.31921841969	0.184464740320153	0.106626141168269	1.73002503099969	0.0836258031542771	0.201394146736898
"ABCF2"	1783.19561904196	0.210805002313049	0.112686956292908	1.87069602057995	0.0613872267123455	0.164157082096333
"ABCF3"	1885.05615567585	-0.158962227783684	0.087638936102484	-1.81383306829705	0.0697034297703934	0.178663686794544
"ABCG1"	442.800111573215	-0.51448946857634	0.384567158960136	-1.34061708391464	0.180044807644798	0.331498449602222
"ABCG2"	4.70727025622531	0.111219907455153	0.509200592707681	0.258894129478059	0.795716927806456	0.871322106477225
"ABCG4"	144.655026867946	0.380137868408984	0.384692734349801	0.992462326055461	0.320972048520196	0.484194237971508
"ABCG5"	9.74797714342967	-0.0397669240167972	0.453155928668555	-0.0881204095069757	0.929780975039237	0.957578005480174
"ABCG8"	1.68926669107582	-0.0259329606531892	0.50460506220776	-0.0521537757615905	0.958406164371783	NA
"ABHD1"	37.1362996180453	0.0385484935359392	0.335513283624354	0.115358195356848	0.908161212961303	0.944416105770264
"ABHD10"	1711.06500700687	0.0737966245605013	0.11980191047103	0.615956943589871	0.537922937290989	0.678469766060832
"ABHD11"	282.234741215386	0.149353944968927	0.226703310756835	0.658901086112764	0.509959288378319	0.655877663136107
"ABHD12"	1433.15521869812	0.254348648561426	0.117635768586939	2.16214237066026	0.0306072039716514	0.105772833624922
"ABHD12B"	14.8364324055048	0.258781220577966	0.380628487838445	0.693319876174732	0.488108832236515	0.637475689367685
"ABHD13"	859.351943322352	0.311174594975214	0.137151354867732	2.26864325145043	0.0232900291638045	0.0880928794227211
"ABHD14A"	243.376973301932	0.0957684142117327	0.218756505352792	0.437819190382172	0.661517358586652	0.777003257586428
"ABHD14B"	183.721292483673	0.730721947129073	0.351230442101988	2.0805182291441	0.0374780253885473	0.119793535036087
"ABHD15"	306.542259783029	0.888141866946061	0.354357630562766	2.51072986420035	0.0120481854300847	0.0578415158659235
"ABHD16A"	88.2331366351607	0.0269642552347662	0.20873581570229	0.129023583485674	0.897338987874748	0.937346978628166
"ABHD17A"	1366.69439564734	0.195755773771989	0.105559842803235	1.85436850592643	0.063686457338742	0.168111018555166
"ABHD17B"	1118.16479895072	-0.0762011700799041	0.154023295981148	-0.494712885982343	0.620802804202954	0.744136442364822
"ABHD17C"	1041.4298227876	0.735671076352698	0.207046979764466	3.55227806135004	0.000381911044224133	0.00805111057441078
"ABHD18"	1021.10199960778	-0.350401615195131	0.148539596883297	-2.35909794220968	0.0183194200461138	0.0758163740928985
"ABHD2"	4494.29568831138	-0.0932453844728803	0.137770447277003	-0.676838703540142	0.498508298682927	0.646118368403263
"ABHD3"	679.217750056613	0.393590224299477	0.222752262135932	1.76718772262313	0.0771967951299069	0.190531843738112
"ABHD4"	973.910222352537	0.173284074029787	0.327325585389458	0.53132638625594	0.595192623624743	0.723847099206687
"ABHD5"	476.013032301572	0.169604212217395	0.11387242349777	1.48946156821015	0.136365866295448	0.277782969824734
"ABHD6"	342.129423815318	-0.597612840246271	0.188555841241523	-3.17063237742427	0.00152107508807847	0.0173248151340594
"ABHD8"	344.402340044104	0.238497708600075	0.238744862403581	0.998790103767052	0.317896381007564	0.481131962988408
"ABI1"	2590.17502165533	0.0218197825188826	0.109847455430188	0.198650295725538	0.842536307277791	0.901804598909129
"ABI2"	11205.508244355	0.00725868013697762	0.110220563454027	0.0658560183528639	0.947492456795749	0.968841470122737
"ABI3"	0.818886885614846	-0.150775093073044	0.360974909835412	-0.409773992375568	0.681971746129248	NA
"ABI3BP"	424.873214329655	-0.816785421184121	0.443067715568989	-1.91182132152645	0.0558991160133993	0.154696872168481
"ABL1"	5823.8493868616	0.209197485405313	0.124048505381712	1.68638539167292	0.0917215932929585	0.214227338215127
"ABL2"	2531.64662250427	-0.044654537162562	0.111221191190537	-0.401492966126179	0.688057215774784	0.796480791071556
"ABLIM1"	8376.52752721033	0.397848967676498	0.17976923295916	2.21294050252321	0.0269017478506631	0.097076756085396
"ABLIM2"	383.026680227393	-0.768044043867456	0.396938002946847	-1.93156589595029	0.0534131086211993	0.150414448778738
"ABLIM3"	769.030783542508	-0.917014242093305	0.430722593284168	-2.15945002468017	0.0308152704956884	0.106148251571596
"ABO"	0.953903057079003	-0.247963345482532	0.367881079957848	-0.574784667516355	0.565436937503302	NA
"ABR"	4779.73534153229	-0.118048620126877	0.0847541100935372	-1.39284524444585	0.163666593279801	0.31208180885691
"ABRA"	1.42074248775026	-0.253842708108479	0.443655419076401	-0.826387269614748	0.408584442588776	NA
"ABRACL"	293.959575355011	0.223477656599503	0.221217185284487	1.00978472947784	0.312598437834455	0.475864784633182
"ABT1"	549.834023736754	0.413387922447884	0.149497712771444	2.76473196333557	0.00569695860890166	0.0368881563564123
"ABTB1"	137.715887381058	-0.866321697231009	0.245785630121443	-3.52480228818968	0.000423798971036567	0.00845356184291832
"ABTB2"	742.790925151578	0.419557097823748	0.224613302873226	1.86723308916289	0.061869044678464	0.165018849716657
"AC005281.1"	2.73782529545633	-0.657543450985554	0.496010722767629	-2.13902167206939	0.0324339132314284	NA
"AC006449.1"	1.65425291930507	-0.25169279185107	0.487401666295978	-0.441890156147618	0.658568694299673	NA
"AC007537.1"	16.0657145412296	-0.418651482614165	0.456993375096971	-0.933714434959299	0.350451216930885	0.513202638409766
"AC008393.1"	113.610273473507	-0.283798808094127	0.213560596585726	-1.32903508125326	0.183836396218465	0.336615455821819
"AC026369.1"	20.5331754055324	-0.0579012218567015	0.459295084971389	-0.125489178243442	0.900136291826466	0.939425304378026
"AC037459.4"	24.4829050710434	-0.0764983139617421	0.36904177288164	-0.207204120329759	0.835850449584965	0.897862654408662
"AC104534.1"	12.4085857499989	-0.649870070932561	0.352278213830903	-1.83860021512004	0.0659740096241013	0.172141081454121
"AC127537.1"	1.18729376156988	0.177254430525111	0.482040395529583	0.442304906041652	0.65826858126028	NA
"AC127537.2"	0.856354309090583	-0.116068431729628	0.38181576518646	-0.2954132050559	0.767678247023124	NA
"AC127537.3"	9.58996848911537	-0.0889248461448908	0.389956435064197	-0.228265777117938	0.819439628159544	0.887646866205517
"AC131097.4"	1.82501098778075	-0.463165606281897	0.449081146597254	-1.30834810955707	0.190755264248687	NA
"AC138647.1"	0.97277987484537	-0.0802125708285935	0.317584910652612	-0.359014180050869	0.719584481345382	NA
"ACAA1"	1094.76946500701	-0.201342960788017	0.157121960387223	-1.28148521495486	0.200023289825802	0.35535806381731
"ACAA2"	677.576503033478	0.929565149459037	0.287226886577468	3.23592794001329	0.00121247988643558	0.015204478575904
"ACACA"	6067.91551332188	0.186204471227122	0.131395878699498	1.41708316159407	0.156458614967326	0.303007036421192
"ACACB"	424.181972271734	0.0272996963819256	0.354272472819253	0.0775309504043617	0.938201170505413	0.962853132998657
"ACAD10"	1277.07906848867	-0.0631096980312344	0.12380282775846	-0.509759293253219	0.61022010738174	0.735794903746631
"ACAD8"	1274.50823441271	-0.228859958106831	0.0815042080165783	-2.80797498162266	0.00498540997233351	0.0344347680513817
"ACAD9"	1352.17462039873	0.0731503165141848	0.0742282715831322	0.985479183951087	0.32438875134373	0.48749460858781
"ACADL"	31.5575552171021	-1.01970370021509	0.46158805683975	-2.28546375115703	0.022285649580517	0.0856454476775699
"ACADM"	2144.81623457113	0.245942304777219	0.0758323155229381	3.2431789758805	0.00118203933160101	0.0150249911186973
"ACADS"	167.404466275605	-0.192121807356174	0.188627469005472	-1.01911888937562	0.308146527493012	0.471037998497667
"ACADSB"	1355.62966415642	-0.284448332616788	0.102247439142352	-2.7819241801663	0.00540376628013456	0.0358695936063584
"ACADVL"	8011.98039043881	-0.337227822925678	0.20326983530579	-1.65943019451221	0.0970291360864188	0.221688900365941
"ACAN"	18.1523135341306	-0.417615004708876	0.490301051924607	-1.11823669282946	0.263465916876842	0.424839461565406
"ACAP1"	140.780069017972	-0.32987292570399	0.24809297595556	-1.33069588293046	0.183289098276228	0.335870963612045
"ACAP2"	2999.54458132314	0.0200954546094297	0.0872561825942397	0.230300706490547	0.817858111665054	0.886236779731194
"ACAP3"	7845.19623341324	-0.521314803000152	0.246672028212631	-2.1143096711223	0.0344888268923343	0.113656687540739
"ACAT1"	1245.25137189275	0.197513558578291	0.143853025517659	1.37302728775849	0.169743863704486	0.319174084453479
"ACAT2"	1551.85297556869	0.397840230749796	0.293947457074369	1.35102765976257	0.176686572503652	0.327549325918094
"ACBD3"	2104.44743573477	0.396139737422562	0.170372862288785	2.32485912135673	0.0200794944464953	0.0800450624323163
"ACBD4"	359.394541889687	-0.597751140237719	0.293226402098365	-2.04339524356173	0.0410133279468153	0.126386861433564
"ACBD5"	2174.92623553827	0.0833904920354042	0.103475041233338	0.805920374893748	0.420288762278377	0.577673645488582
"ACBD6"	1087.08089141135	0.342233337444681	0.147242703261991	2.32410525595407	0.0201198534243695	0.080137551194635
"ACBD7"	344.037363746825	0.79476716172045	0.251801770469944	3.15908203462262	0.00158266934252266	0.017735151321878
"ACCS"	8.47653037231773	-1.67626037197506	0.506660411559671	-3.58667227729557	0.000334924819721308	0.00738793773641515
"ACCSL"	1.17638285805337	-0.178108789668815	0.42459019673035	-0.681000561293229	0.495871135270511	NA
"ACD"	1081.66224680007	-0.183185954117221	0.170929595520339	-1.07165834863133	0.283873515258529	0.446012893579432
"ACE"	36.1751495077264	-1.05411889616491	0.37744157755686	-2.81512909873584	0.00487576427600921	0.0339887124134832
"ACE2"	18.8939819993394	-0.638518879685504	0.280405878195805	-2.27109859171149	0.0231410102375216	0.0877951642287955
"ACER1"	2.66153661261095	-0.400780686294954	0.508011226120906	-0.838413564394323	0.401798473890482	NA
"ACER2"	158.522619119471	0.256387356012734	0.206694607636044	1.23987395599056	0.21502201826528	0.372554285667379
"ACER3"	1879.81992789735	0.546626988215173	0.115755612936752	4.72195702774952	2.33586042940029e-06	0.000189719781953035
"ACHE"	901.085997109631	-0.475817715178379	0.343935381696736	-1.38517242745079	0.165999749556903	0.314938192798542
"ACIN1"	9457.57114342162	-0.130959930497502	0.108048056640424	-1.21205149270547	0.225492670250422	0.383815242605441
"ACKR1"	236.804352730862	-0.0814276345510926	0.448883658249893	-0.183760318042532	0.854201487560432	0.908646864126679
"ACKR2"	5.20586627493687	-0.830456150984508	0.491070200120617	-1.72347373139932	0.0848028915413526	0.203377982470009
"ACKR3"	521.527176158577	0.763250735326872	0.238968034005088	3.1908531466435	0.00141853362448597	0.0165806166380876
"ACKR4"	19.6352413199638	-0.887960683447337	0.470948181864507	-1.89107579435075	0.058614227197536	0.159506678238918
"ACLY"	7948.8975885401	0.354842652271908	0.108382156879509	3.27392213670454	0.00106065833344631	0.0141880968624347
"ACMSD"	32.7685817537048	-0.714022044399858	0.41365718198745	-1.72170915909455	0.0851222173351315	0.203896805528405
"ACO1"	1504.60866404716	0.499455104004895	0.19611491843066	2.54685455808853	0.0108698726137747	0.0540991760555337
"ACO2"	3015.98272931737	0.342064695976726	0.188195502945081	1.81763778265898	0.0691195128790127	0.177705910920326
"ACOT1"	24.5082316663833	-0.636337872780699	0.339489593634835	-1.89473983184742	0.058126877925337	0.158713573131255
"ACOT11"	26.0581336403454	-1.45295767826715	0.491842040813129	-3.18742707768087	0.00143544649012809	0.0167166187578299
"ACOT12"	28.8143856186258	-0.655929471501169	0.350432672896884	-1.86853986402046	0.061686859010707	0.164746157651098
"ACOT13"	604.655723440577	0.273261703700643	0.164689242057798	1.65920937717312	0.097073608692898	0.221705469857049
"ACOT2"	12.4824815066587	-0.592130890017573	0.508311320876747	-1.2125573985177	0.225299084972518	0.383654670887415
"ACOT4"	15.5854197134188	0.0601998800714894	0.369954437709997	0.169106272455489	0.865713051282005	0.916582880286409
"ACOT6"	2.03514803140184	-0.167436492770649	0.408713847252409	-0.473794006753197	0.635646808806344	NA
"ACOT7"	2732.66216798624	-0.00389605745145565	0.131384914072365	-0.0296663339086078	0.976333161746282	0.985479868442905
"ACOT8"	452.146667695774	-0.0179114320922825	0.104210833387937	-0.171893477323115	0.863521274603823	0.915118765284399
"ACOT9"	849.430373752719	0.298136189422486	0.258724134328007	1.15271467670355	0.249027515334627	0.410118401371335
"ACOX1"	2804.20124623256	0.00329517950363457	0.115583619350057	0.0285061515843269	0.977258461769562	0.985973978691955
"ACOX2"	72.3447130161138	0.535025396188308	0.441715910026146	1.228217989583	0.219365147293811	0.377305361516336
"ACOX3"	748.527414828347	-0.0416553360273356	0.0878882925049101	-0.473956931900212	0.635530619531524	0.755500559344013
"ACOXL"	13.8938920704254	-0.304806389169085	0.444266278649052	-0.688652609243614	0.491041905709226	0.640092321203516
"ACP1"	2812.49073941469	0.462079193892353	0.168896969424303	2.73552863855732	0.00622801666885371	0.0387276513550471
"ACP2"	1380.22621287103	0.153297840524627	0.0895614124439405	1.71161654757212	0.0869673567867384	0.206678704320497
"ACP5"	19.8777820489593	-0.151648110348383	0.41697661416678	-0.367737913900174	0.713068667253444	0.814186544009808
"ACP6"	420.371893336505	-0.141620017510925	0.319382751828313	-0.443785398934149	0.6571977458103	0.773420857344593
"ACP7"	0.498490084864492	-0.161724220586041	0.231375329224743	-0.6194878087802	0.535595050739701	NA
"ACPP"	2.95005335143916	-0.55867727220092	0.492152606858446	-1.25100879293441	0.210931269428951	NA
"ACR"	7.98841177159654	-0.861887134143245	0.447613887047891	-1.91941278714323	0.0549321139218043	0.153198082899371
"ACRBP"	105.652458670247	-0.531611404470694	0.387017253029399	-1.36758606142583	0.171441681884414	0.321260454056477
"ACRV1"	29.4758604791811	-0.00278098998201572	0.264959978261481	-0.0103449088499924	0.991746104163994	0.994886926637277
"ACSBG1"	126.514335732281	-0.21337526621882	0.268735156557265	-0.795754474380358	0.42617475754337	0.582779814364694
"ACSBG2"	45.7363308074437	-0.303400178835315	0.271046916115194	-1.12022187069251	0.262619226234278	0.423948965966618
"ACSF2"	287.635306327512	0.805657631239585	0.355681029793646	2.27065699134184	0.0231677505174764	0.0878293685093402
"ACSF3"	420.969245955933	-0.00520430629989151	0.0953683220038184	-0.0545709039430161	0.956480319494883	0.97414531293187
"ACSL1"	1339.0249070763	-0.273769844239164	0.221028612300688	-1.23814147611103	0.215663607175292	0.373420816709552
"ACSL3"	4564.05362119497	0.31702829408927	0.108744560936882	2.9152654707525	0.00355386102242499	0.0282418719885434
"ACSL4"	2857.96615798322	-0.211899136389625	0.190786338469216	-1.11045032870439	0.266805020994674	0.428391922395949
"ACSL5"	29.7235141421464	-0.435049135709518	0.385505664949064	-1.11853273180731	0.263339535063005	0.424678908087554
"ACSL6"	520.130730006696	-0.615564552895321	0.435173558295227	-1.45087209089331	0.146815480692978	0.291131035835156
"ACSM1"	2.1141685979538	-0.692848733783189	0.506368636349975	-1.39120010125249	0.164164756562049	NA
"ACSM2A"	1.69037364403483	-0.51432710092118	0.486301395140944	-1.1326712997429	0.257352314450569	NA
"ACSM2B"	1.90617414436319	0.241681367757021	0.507688328095644	0.441360809168835	0.658951809694529	NA
"ACSM3"	13.5417226822268	-0.243486630628249	0.392723406202682	-0.619061727949358	0.535875694777066	0.676648270260637
"ACSM4"	1.36908979708591	-0.195216477015484	0.459769568367753	-0.41877606348986	0.67537979996601	NA
"ACSS1"	627.343149268507	1.83316717322445	0.483689345239354	3.90177395971036	9.54903072913826e-05	0.00329763804478272
"ACSS2"	914.019796432127	0.302149442606518	0.14934432396391	2.02302663137866	0.0430704018966657	0.130181111686907
"ACSS3"	524.528266622723	0.562617181672099	0.467266736802414	1.25571267513333	0.209220162006404	0.36590425418037
"ACTA1"	168.598555974113	-1.34684772339268	0.497301553903918	-2.89110082103426	0.00383894941243418	0.0295438682187233
"ACTA2"	1232.7814282691	1.33373736288819	0.509175445729872	2.64816994994693	0.0080928829582969	0.0450599387090367
"ACTB"	90098.2210250912	0.497269936386434	0.176475698893968	2.81769802841473	0.00483692769947425	0.0338677507297715
"ACTC1"	730.479184338277	-1.18150405049611	0.465792258810978	-2.74529971460957	0.00604556569661855	0.0380036287502883
"ACTG1"	113509.748480954	0.804752974649821	0.226482438540665	3.55148319102674	0.000383066459641247	0.00805711366241444
"ACTG2"	1821.08524546789	1.85590128628236	0.502666952030182	3.47946481174819	0.000502416344366133	0.00922338604635521
"ACTL10"	8.03932088482896	0.359964004012554	0.429027285262445	0.840442148092972	0.400660525597465	0.559943586159048
"ACTL6A"	1234.23465809131	0.581206029870328	0.243872467393039	2.38225705675674	0.0172068814721418	0.0728280568561683
"ACTL6B"	1385.56950392002	-0.550892716610202	0.319952617830404	-1.71688944159705	0.085999374420735	0.205191035262971
"ACTL7A"	0.505556866521696	0.0458386514042922	0.368570960037797	0.0843620851199674	0.932768551478047	NA
"ACTL7B"	1.4216887101283	-0.103215808941849	0.420353243423595	-0.257054110060498	0.797137002280895	NA
"ACTL8"	0.841771087034382	0.154574916812257	0.366931682515371	0.501870858910432	0.615758365054792	NA
"ACTN1"	4652.70529337028	1.4850992309506	0.400081131901702	3.73253516836613	0.000189562220122859	0.00511462767002699
"ACTN2"	883.638266981432	-1.7108303301446	0.448589567551487	-4.1034738237706	4.06992519926209e-05	0.00172813606718265
"ACTN3"	8.52772521205813	-0.642706397256508	0.49823867465093	-1.3551924442788	0.175356251354101	0.325858536776517
"ACTN4"	8252.7795584399	0.289062181290037	0.219469982797931	1.31750643809452	0.187668924468702	0.341212309233762
"ACTR10"	2412.01906496173	0.088069249790461	0.0704409987012574	1.25022043829847	0.211219032720487	0.36830199716251
"ACTR1A"	6084.668463339	0.0497315303666178	0.129006547809124	0.385483314323263	0.699879366373686	0.80528074134591
"ACTR1B"	1842.89496520162	-0.0385452637792234	0.115695237060999	-0.33316183083893	0.739012128392758	0.833058654055836
"ACTR2"	11664.2825615063	0.680086488552969	0.180944771916184	3.75810759222548	0.000171203267884932	0.00476881261368833
"ACTR3"	7517.25662020868	0.554554677878396	0.165914504946353	3.3421212755422	0.000831407265246331	0.0123294272162653
"ACTR3B"	764.908003456283	0.0609686573737043	0.11766328053779	0.518207803774507	0.604313290597796	0.730954169580563
"ACTR3C"	1.79752520224908	0.224663867545702	0.509527008278442	0.450443075439283	0.652390991149362	NA
"ACTR5"	523.409114330887	-0.204327247961905	0.137691788344851	-1.48398508918249	0.137812876374471	0.279329451755679
"ACTR6"	1015.37594273042	0.0892941181708748	0.117211525966901	0.76177543114316	0.446194046346358	0.601175781032209
"ACTR8"	1842.20584262769	0.0672839801350992	0.118707736151591	0.566763106196486	0.570875139581992	0.705036923104652
"ACTRT1"	1.05076244908069	0.0753765638478924	0.364098039555472	0.219370797850758	0.826361215952652	NA
"ACTRT3"	10.7808075233672	1.15956397477463	0.485362318627078	2.43759216918774	0.0147854444325899	0.0660196980330868
"ACVR1"	874.526452499039	0.116574469947209	0.205201598509466	0.568190122614504	0.56990587767758	0.70423416483245
"ACVR1B"	3575.94381920263	-0.0153054707883474	0.159126266080653	-0.0961830964557321	0.923375155640678	0.953973627856299
"ACVR1C"	22.1737651589517	-0.628677340633783	0.410193720041167	-1.55197510748292	0.12066817987075	0.255517176159773
"ACVR2A"	4260.59101583165	-0.218287870163434	0.187730985835958	-1.16255641544422	0.24500952288209	0.405778607487874
"ACVR2B"	5482.12182844018	0.195484634680153	0.281499778296641	0.693363387618312	0.488081532656654	0.637475689367685
"ACVRL1"	5.98910413641527	-0.390742727981507	0.500087758175553	-0.810415893011515	0.41770118657492	0.575665801685832
"ACY1"	22.5903320291284	0.507174186056546	0.439890263640474	1.15947995694862	0.246260601741454	0.407339468447117
"ACYP1"	653.214216024057	-0.309755827921988	0.11072691507566	-2.7974278269733	0.00515112742428057	0.0349886651347885
"ACYP2"	434.237647997059	-0.132675549004437	0.159441137320859	-0.832139655955934	0.40533012027335	0.56386635440398
"ADA"	164.284312789904	0.675233269609014	0.413174184217052	1.63758998513461	0.101507253609143	0.228459838377378
"ADAL"	525.12767729377	0.0758934080405703	0.114462396427226	0.663007935095798	0.50732547201595	0.653678882670731
