"NAME"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ATP10A"	21.3664327681792	-0.75697096104556	0.478678014251432	-1.52558211415785	0.127113969262439	0.306143430195756
"ATP10B"	22.2071395436479	-0.104807027499768	0.473078571778889	-0.219623506006668	0.826164383192704	0.916005455178571
"ATP10D"	496.475493493092	-0.870389873792536	0.227166104163906	-3.83008570607507	0.00012809863490268	0.00208941934046204
"ATP11A"	1386.91810600445	0.0950614615029326	0.219891601309627	0.432467104844175	0.665401955428775	0.82442684047101
"ATP11B"	1907.10002522116	-0.572180826540978	0.139732809043075	-4.09474198814037	4.22638781698969e-05	0.000854885443748183
"ATP11C"	1417.46764372791	0.382735147541828	0.206866775773387	1.85057347373046	0.0642309388008475	0.196608912029043
"ATP12A"	2.39987677782561	-0.0172837243014179	0.456213012753021	-0.0268282696471761	0.978596705411393	NA
"ATP13A1"	2954.52393350416	-0.109686441820222	0.0878106822344771	-1.24912531185892	0.211619244010852	0.423777708103515
"ATP13A2"	3520.7663755895	0.510681878222906	0.172581880367778	2.95921691029273	0.00308421926855666	0.0230809317596166
"ATP13A3"	4334.99430003375	-0.185408169852504	0.0887681885595055	-2.08865820152729	0.0367385019800969	0.134909435279568
"ATP13A4"	80.3865191940396	-0.768016878810266	0.381294449558358	-1.98466270348018	0.0471820109842657	0.160014708772762
"ATP13A5"	9.97932957867409	-0.880292270616724	0.506315211748979	-1.64046187365904	0.100909169530932	0.26361343090997
"ATP1A1"	5387.16578023814	0.281190151839136	0.181812146000733	1.54661517820037	0.121956067507338	0.29826130283836
"ATP1A2"	1821.17751162969	0.540685967714354	0.46962537526194	1.13848692823184	0.254917214132447	0.475488045661526
"ATP1A3"	12827.3691569561	1.15832215913668	0.292778770915468	3.9622473690391	7.42475536726467e-05	0.00133927537380696
"ATP1A4"	73.71311752873	0.231012031811038	0.484531849592328	0.432846287899761	0.665126443254111	0.824277981866871
"ATP1B1"	4423.25129184842	0.430136058485147	0.328708945064478	1.30633538444268	0.191438528994503	0.398057427099243
"ATP1B2"	4062.25670873394	-0.0950781968071951	0.239932838167632	-0.395779921766646	0.692267390042821	0.84096498761573
"ATP1B3"	3020.77303835943	0.637217096829541	0.145731386374697	4.37265215970862	1.22746210008398e-05	0.000317655959822387
"ATP1B4"	19.6688914335309	-0.622118003540903	0.456859572940238	-1.50107094375037	0.133337213171714	0.31542864558829
"ATP23"	102.100020364185	0.101517748203024	0.289631502293214	0.350785143960454	0.725749543278728	0.860514454582765
"ATP2A1"	217.304036250115	-0.352448992724908	0.264402649049221	-1.33078438374137	0.183259967776932	0.387229550496631
"ATP2A2"	13057.482270559	0.102456119294784	0.132990211148657	0.770412294575926	0.441055362691897	0.657571766226583
"ATP2A3"	20.759427955119	1.21886648142518	0.440467539930708	2.67620160834852	0.00744618381949678	0.043912460623903
"ATP2B1"	4952.72271939406	-0.120487382560863	0.181364676226651	-0.664389622008294	0.506440973354276	0.710104249237017
"ATP2B2"	646.240008100273	-0.608016765944052	0.487456881320836	-1.21687739324094	0.223650868097099	0.438443179715541
"ATP2B3"	409.183751267388	1.00428504746793	0.435505765763242	2.33321091378785	0.0196370783177942	0.0876831255701226
"ATP2B4"	10030.7695890831	0.0527270496344937	0.211775130808209	0.249011098914309	0.803352196091431	0.905073782377845
"ATP2C1"	5755.76051161785	0.147684592487114	0.0749865443476387	1.96949608053663	0.0488961522229224	0.163967236694187
"ATP2C2"	45.562366083906	-1.07960352691281	0.400197076660497	-2.68008510085124	0.00736034453443893	0.0435624576743063
"ATP4A"	4.16155764596721	0.852187640236284	0.499371344488468	1.64644908227175	0.0996713349721053	0.261762088525142
"ATP4B"	3.76396740284667	-0.994996338554942	0.505130439462575	-2.05919193745407	0.0394758552339679	0.14106295747608
"ATP5A1"	12723.7785844768	0.106532784574396	0.143216865127455	0.743887245599982	0.456944692158982	0.672154735247883
"ATP5B"	15807.6834290566	0.26465080363796	0.147748434784551	1.79128369504442	0.0732477812738194	0.214374679707679
"ATP5C1"	2905.6601836512	0.269126574170475	0.142228551913516	1.89229568461057	0.0584515955973252	0.184120201087994
"ATP5D"	969.377187224401	0.0946081967329782	0.15107679739669	0.626248873120299	0.531151715293771	0.727970347914646
"ATP5E"	2584.86375530693	0.276953682600653	0.173523411432133	1.5963094117206	0.110419729827334	0.279142486992069
"ATP5EP2"	5.59269969010258	-0.319654465594708	0.474248434203775	-0.668510475099706	0.503807797614384	0.708013123213542
"ATP5F1"	3798.69865693667	0.31978174548574	0.166865142212277	1.91650516449946	0.0553008264705642	0.177514083834778
"ATP5G1"	897.565268430593	0.320413871951913	0.197691136871761	1.62097061768464	0.105023940306573	0.269939819307937
"ATP5G2"	2681.67850712995	-0.0216420464326345	0.227096219615854	-0.095323733930161	0.9240576915388	0.966340423809278
"ATP5G3"	3696.82573714617	0.316319750118531	0.273920173921726	1.15408499721676	0.248465323562091	0.468475451735285
"ATP5H"	1775.23159947881	0.14279840620825	0.190086043414351	0.751322561455384	0.452458554389259	0.668643774654624
"ATP5I"	260.388881268995	0.0560849206604903	0.208034485157279	0.269624533268532	0.787449124303478	0.896464867072922
"ATP5J"	1260.45369812319	0.242764791577343	0.150495635968409	1.61325065222891	0.106690062929822	0.272598800654816
"ATP5J2"	717.789771917511	0.194280713699163	0.169410852888568	1.14689387290413	0.251425485293375	0.471810051667829
"ATP5L"	2560.77752939244	0.228658247973307	0.181385055803014	1.26079817486784	0.207381571554277	0.418805991436481
"ATP5L2"	4.92205575510815	-0.264666938920363	0.480734019455923	-0.54910868517472	0.582930865251615	0.766751851495314
"ATP5O"	544.982623749644	0.240029389854528	0.198915518401512	1.20700443871729	0.227430434564644	0.443055746941555
"ATP5S"	1219.79287224856	-0.0714047121535653	0.15436280299096	-0.462597429393141	0.643652951569616	0.810934110070553
"ATP6AP1"	5035.18489518417	0.453991006677922	0.127087551717444	3.57242122548186	0.000353695894908846	0.00453589925794843
"ATP6AP1L"	390.297753736848	-0.227680970721964	0.164519864002678	-1.38379204128455	0.166422140698728	0.36300700514894
"ATP6AP2"	4487.40613994726	0.376817309058012	0.162780134107016	2.31495211600624	0.0206155527469248	0.0906761357609025
